partition,sample_id,image_path,mask_path,width,height,original_mask_width,original_mask_height,mask_resized_nearest,classes_present,mask_policy,non_exact_rgb_pixels,total_pixels,quantized_pixels,quantized_ratio,size_repaired,repair_method,image_sha256,mask_pixels_sha256,group_id
train_val,n_l_109_,data/suim_processed/images/train_val/n_l_109_.jpg,data/suim_processed/masks/train_val/n_l_109_.png,960,540,960,540,0,0|2|5|6|7,bit_threshold,0,518400,0,0.0,False,none,47be8a2cf3a6f20afe32cecd15d2952ac64f5843afd52ceaaa6c0b8a1bf82485,3b679bfc6e1418c5e4a8c175cbf318473b36ebf6528106e070b1017fbbe0b774,sha256:47be8a2cf3a6f20afe32cecd15d2952ac64f5843afd52ceaaa6c0b8a1bf82485
train_val,n_l_10_,data/suim_processed/images/train_val/n_l_10_.jpg,data/suim_processed/masks/train_val/n_l_10_.png,960,540,960,540,0,5|6|7,bit_threshold,0,518400,0,0.0,False,none,f14cf86026909776acf3e38b16133b47e198661c6901bf4ba8b62a0594b41035,3852a5aeb05e2934032f830c5481ff21185b34983e2d7332af1297925d81abaf,sha256:f14cf86026909776acf3e38b16133b47e198661c6901bf4ba8b62a0594b41035
train_val,n_l_110_,data/suim_processed/images/train_val/n_l_110_.jpg,data/suim_processed/masks/train_val/n_l_110_.png,640,480,640,480,0,5|6|7,bit_threshold,0,307200,0,0.0,False,none,a3bb72c1471663ea3ffee4afc1f7992f6538b2952c38925593832a3294b1f89c,9d7bfc8cc4ba724da9c05614e8af713c6a5415a60f9d1f5815688685359ec4f4,sha256:a3bb72c1471663ea3ffee4afc1f7992f6538b2952c38925593832a3294b1f89c
train_val,n_l_112_,data/suim_processed/images/train_val/n_l_112_.jpg,data/suim_processed/masks/train_val/n_l_112_.png,640,480,640,480,0,0|5,bit_threshold,0,307200,0,0.0,False,none,33439fae8d3ffd5907a7cb8d2cf6c040ac53db9f457774a3a394b81123dbf9c1,ba9e7814f7aad27cfe2b66a9e935b07a714b5af037dbd584aa288eb2aec0a133,sha256:33439fae8d3ffd5907a7cb8d2cf6c040ac53db9f457774a3a394b81123dbf9c1
train_val,n_l_11_,data/suim_processed/images/train_val/n_l_11_.jpg,data/suim_processed/masks/train_val/n_l_11_.png,640,480,640,480,0,0|6,bit_threshold,0,307200,0,0.0,False,none,66d0d2c31b5e1f21ffc073786a66cff17913c09e2120891b56cf539eec0a7ed4,a8d02b41f6699cb68a941129aebdc24a261e3b77c8057326d19dc3d0579b9da7,sha256:66d0d2c31b5e1f21ffc073786a66cff17913c09e2120891b56cf539eec0a7ed4
train_val,n_l_13_,data/suim_processed/images/train_val/n_l_13_.jpg,data/suim_processed/masks/train_val/n_l_13_.png,640,480,640,480,0,0|6|7,bit_threshold,0,307200,0,0.0,False,none,9730380b594eca39c33b2b0d901cdc8f07730f5ed5b14a8e8f051f5cdebb3413,2e82931e6863fa555eb45ee3451ce2470cbab09c410c1d7dae523e7cea5922b5,sha256:9730380b594eca39c33b2b0d901cdc8f07730f5ed5b14a8e8f051f5cdebb3413
train_val,n_l_14_,data/suim_processed/images/train_val/n_l_14_.jpg,data/suim_processed/masks/train_val/n_l_14_.png,960,540,960,540,0,0|5|6,bit_threshold,0,518400,0,0.0,False,none,b300d0c3b05603d480973b877b57e0e7e058854a0c42b9bbd38dbf787560ecb5,6df363c081fa1e614b6d6d0dfcfeb4bfdecbaa9f6d6f6ad4cc4c76cc3a978447,sha256:b300d0c3b05603d480973b877b57e0e7e058854a0c42b9bbd38dbf787560ecb5
train_val,n_l_16_,data/suim_processed/images/train_val/n_l_16_.jpg,data/suim_processed/masks/train_val/n_l_16_.png,960,540,960,540,0,0|1|4|7,bit_threshold,0,518400,0,0.0,False,none,aae706e214c3e93b1a2ab59d9db037ded3a307e355729fa0e34d6dc53867ede7,e7c6c0b2c3421ed85d3ef683cd7cb93bac5fd61f98dbf14e90a5e62987c59342,sha256:aae706e214c3e93b1a2ab59d9db037ded3a307e355729fa0e34d6dc53867ede7
train_val,n_l_17_,data/suim_processed/images/train_val/n_l_17_.jpg,data/suim_processed/masks/train_val/n_l_17_.png,960,540,960,540,0,2|5|7,bit_threshold,0,518400,0,0.0,False,none,60733acedf29196fb60b501fb4aa21c30c7ea5ce7be36f25710e1d210d2a62c1,dab5eaade8fdc5248201a7b783d43ec701094b29c0e719d3231ac7fa714abaee,sha256:60733acedf29196fb60b501fb4aa21c30c7ea5ce7be36f25710e1d210d2a62c1
train_val,n_l_19_,data/suim_processed/images/train_val/n_l_19_.jpg,data/suim_processed/masks/train_val/n_l_19_.png,960,540,960,540,0,0|2|5|6|7,bit_threshold,0,518400,0,0.0,False,none,cd906084cf373adbf3c87b1d86eb8824ad90058e6eaf824bb67a26cdce057dde,4e1291b4a2faa4307419f43e541afc28fe7692d07b3bb7a383c3845b4317042e,sha256:cd906084cf373adbf3c87b1d86eb8824ad90058e6eaf824bb67a26cdce057dde
train_val,n_l_1_,data/suim_processed/images/train_val/n_l_1_.jpg,data/suim_processed/masks/train_val/n_l_1_.png,640,480,640,480,0,0|1|5|7,bit_threshold,0,307200,0,0.0,False,none,d0d0f632e8888f55f83591c732be06995cfc5707dbb2dc784377dbe7b70d414d,0f62c53315341571b33df5a4baeeb2513dd1de47d3ba1cb6edae1a3702ff03dc,sha256:d0d0f632e8888f55f83591c732be06995cfc5707dbb2dc784377dbe7b70d414d
train_val,n_l_20_,data/suim_processed/images/train_val/n_l_20_.jpg,data/suim_processed/masks/train_val/n_l_20_.png,960,540,960,540,0,0|5|6,bit_threshold,0,518400,0,0.0,False,none,a88e248f8a762be2fa5872cf1596a0826d789988d9626a45fd67e25c48891ce2,24e989b111eac9c4d49b4adb413e172fb128d601a77ae4346fad75c913ffa76a,sha256:a88e248f8a762be2fa5872cf1596a0826d789988d9626a45fd67e25c48891ce2
train_val,n_l_21_,data/suim_processed/images/train_val/n_l_21_.jpg,data/suim_processed/masks/train_val/n_l_21_.png,960,540,960,540,0,0|1|4,bit_threshold,0,518400,0,0.0,False,none,dcbbca648ebeda76c35ece0ff39f30dc7332ac6d0b7e320292a2ada5af4439cd,c70c0fe374dcf3f861d565fa087f157d0e17830950c7f08c6db709100d82d440,sha256:dcbbca648ebeda76c35ece0ff39f30dc7332ac6d0b7e320292a2ada5af4439cd
train_val,n_l_22_,data/suim_processed/images/train_val/n_l_22_.jpg,data/suim_processed/masks/train_val/n_l_22_.png,960,540,960,540,0,0|5|6|7,bit_threshold,0,518400,0,0.0,False,none,67d4a3caa8111e9ace87b050b59e563b9bfe15d92d3bbce17d5f744955d58b1c,5b18503c805a75f41c6a2ea5b6d18c03f20124be6700b8605db8669aa613bfbd,sha256:67d4a3caa8111e9ace87b050b59e563b9bfe15d92d3bbce17d5f744955d58b1c
train_val,n_l_23_,data/suim_processed/images/train_val/n_l_23_.jpg,data/suim_processed/masks/train_val/n_l_23_.png,640,480,640,480,0,0|1|5|7,bit_threshold,0,307200,0,0.0,False,none,5cb36979101070127de82aabf9778f4af51e081d8115b6088818e74e32c53fb3,90bff69a40f23d1ad2a02d2d66df5b700b4c231ee0ba8bfe8944d8e1eb7c2a24,sha256:5cb36979101070127de82aabf9778f4af51e081d8115b6088818e74e32c53fb3
train_val,n_l_24_,data/suim_processed/images/train_val/n_l_24_.jpg,data/suim_processed/masks/train_val/n_l_24_.png,640,480,640,480,0,0|2|5|7,bit_threshold,0,307200,0,0.0,False,none,6f592391ffa58df3088c24b2eb2cea07b579308d6d3f88f5da380b6fb502c0f8,1bdb5673b0aaabd4a5f3c43ae3d1b8f2b8790409c66dbbe239fa12ba282947ba,sha256:6f592391ffa58df3088c24b2eb2cea07b579308d6d3f88f5da380b6fb502c0f8
train_val,n_l_2_,data/suim_processed/images/train_val/n_l_2_.jpg,data/suim_processed/masks/train_val/n_l_2_.png,640,480,640,480,0,6|7,bit_threshold,0,307200,0,0.0,False,none,9c4ddba4a758da70cc9e66e16e93edbee98bda6252bb8d0ffd40252b09962eab,71a5db1ec4886d55f6463f04ad8be9bd126ef250e1996bef5efc48bad8ac1dfa,sha256:9c4ddba4a758da70cc9e66e16e93edbee98bda6252bb8d0ffd40252b09962eab
train_val,n_l_30_,data/suim_processed/images/train_val/n_l_30_.jpg,data/suim_processed/masks/train_val/n_l_30_.png,960,540,960,540,0,0|1|5,bit_threshold,0,518400,0,0.0,False,none,ab13aa375adf9505e49979f6d386330b70b736e735c6fdcda4c97a6d68ae761a,c6dc7fd97ee3b368bac47de353e216a376c5aef80d9afc1a37c27731f789f09b,sha256:ab13aa375adf9505e49979f6d386330b70b736e735c6fdcda4c97a6d68ae761a
train_val,n_l_31_,data/suim_processed/images/train_val/n_l_31_.jpg,data/suim_processed/masks/train_val/n_l_31_.png,640,480,640,480,0,5|6,bit_threshold,0,307200,0,0.0,False,none,d61eeab6c46f495930b8d421c7c8505307f21abe96184a0db4667e4939b5c755,3eaf153fd9948b944761616221d39e4c92aef30558926f8e93892c9eae280b10,sha256:d61eeab6c46f495930b8d421c7c8505307f21abe96184a0db4667e4939b5c755
train_val,n_l_34_,data/suim_processed/images/train_val/n_l_34_.jpg,data/suim_processed/masks/train_val/n_l_34_.png,960,540,960,540,0,5|6|7,bit_threshold,0,518400,0,0.0,False,none,1a533699258a7e723cf90587b101a143de46e0bc8ee9dcc945a6f65557735534,d9ad8d13185d56369cf68d759e38e9c016017f4252c43a057f156cd9b4a91907,sha256:1a533699258a7e723cf90587b101a143de46e0bc8ee9dcc945a6f65557735534
train_val,n_l_35_,data/suim_processed/images/train_val/n_l_35_.jpg,data/suim_processed/masks/train_val/n_l_35_.png,640,480,640,480,0,2|5|7,bit_threshold,0,307200,0,0.0,False,none,8ea5fb93b7a5d32aebf093c2be21bb000da4c7a2f316a46a50f1c8082f6e41f9,dbee1e469c034ebe6f515fe33cf8a36f1ce4d832c203c639b2e0ab613420368c,sha256:8ea5fb93b7a5d32aebf093c2be21bb000da4c7a2f316a46a50f1c8082f6e41f9
train_val,n_l_37_,data/suim_processed/images/train_val/n_l_37_.jpg,data/suim_processed/masks/train_val/n_l_37_.png,640,360,640,360,0,0|1|5,bit_threshold,0,230400,0,0.0,False,none,14a3e47baa50d4b8333b3e3b3f19772e397eb99e4c8b4f327d3198aa93f19892,1fbb495ab05122a57754d5b0451506b266af9fa8ffffc95d6314f3e0ddb1265d,sha256:14a3e47baa50d4b8333b3e3b3f19772e397eb99e4c8b4f327d3198aa93f19892
train_val,n_l_38_,data/suim_processed/images/train_val/n_l_38_.jpg,data/suim_processed/masks/train_val/n_l_38_.png,960,540,960,540,0,0|5|6,bit_threshold,0,518400,0,0.0,False,none,b25452a3cb9e52d511bd8e36f0952f5037100caf3b7e9469ee319066a268041c,2ba5ff14a1bf75fb2580c6bd50aea89a7c2b413025d8702058fce078fce872fe,sha256:b25452a3cb9e52d511bd8e36f0952f5037100caf3b7e9469ee319066a268041c
train_val,n_l_39_,data/suim_processed/images/train_val/n_l_39_.jpg,data/suim_processed/masks/train_val/n_l_39_.png,960,540,960,540,0,0|2|5|6|7,bit_threshold,0,518400,0,0.0,False,none,47424cb1a477d7bdbae426f2a32678488b1eedc012c5db4a2379ad392e7c23ca,d7cb229145cb3ea0c48618a783054f1465a2e7615b7bd7cecf00af6a6237efcb,sha256:47424cb1a477d7bdbae426f2a32678488b1eedc012c5db4a2379ad392e7c23ca
train_val,n_l_40_,data/suim_processed/images/train_val/n_l_40_.jpg,data/suim_processed/masks/train_val/n_l_40_.png,640,480,640,480,0,2|6|7,bit_threshold,0,307200,0,0.0,False,none,2144f0e47329b726dc06a69bfe09984669e981a9f5c18d7233678670278b787a,cba6c6414b624b34124b62e661d07d438a7c013a86041258e11c5c0756a3f4e8,sha256:2144f0e47329b726dc06a69bfe09984669e981a9f5c18d7233678670278b787a
train_val,n_l_42_,data/suim_processed/images/train_val/n_l_42_.jpg,data/suim_processed/masks/train_val/n_l_42_.png,640,480,640,480,0,0|1|5|7,bit_threshold,0,307200,0,0.0,False,none,98999892d2ab414e6a44d6244f9bb91f4d12414294132c442b78f13021462dcb,503f9bc4f070acc61f26da9b836b7653a9c5ae677e66c1bde51032716cc92533,sha256:98999892d2ab414e6a44d6244f9bb91f4d12414294132c442b78f13021462dcb
train_val,n_l_45_,data/suim_processed/images/train_val/n_l_45_.jpg,data/suim_processed/masks/train_val/n_l_45_.png,640,480,640,480,0,0|6|7,bit_threshold,0,307200,0,0.0,False,none,c98e7385c43739b1bfa7bc12e6c7acf7ba5ce334c9a3c084bd92c09d538f1198,ac06bb587295b2cb38811cdca443d79d63c025dafb7206b91096604370e59de2,sha256:c98e7385c43739b1bfa7bc12e6c7acf7ba5ce334c9a3c084bd92c09d538f1198
train_val,n_l_46_,data/suim_processed/images/train_val/n_l_46_.jpg,data/suim_processed/masks/train_val/n_l_46_.png,640,480,640,480,0,5|6|7,bit_threshold,0,307200,0,0.0,False,none,524df122c54e6e085218d1909fbe56cf127c6a86a7a6acb581277539f642cc3f,958a2ac05d806ea24e88e8e069e42ed26e110b2266e17c04b66ff97b86798b5c,sha256:524df122c54e6e085218d1909fbe56cf127c6a86a7a6acb581277539f642cc3f
train_val,n_l_47_,data/suim_processed/images/train_val/n_l_47_.jpg,data/suim_processed/masks/train_val/n_l_47_.png,960,540,960,540,0,0|5|6|7,bit_threshold,0,518400,0,0.0,False,none,78f2aa9ee45ef163fe41b0fd97c8c1fecf2eff3737942fb3f75546676a407b32,d9d35aa2f1fdf7801fdc78f7c8b59870a2bd8e3f82fed5cdc7bfbdd19faffa88,sha256:78f2aa9ee45ef163fe41b0fd97c8c1fecf2eff3737942fb3f75546676a407b32
train_val,n_l_49_,data/suim_processed/images/train_val/n_l_49_.jpg,data/suim_processed/masks/train_val/n_l_49_.png,960,540,960,540,0,0|1|7,bit_threshold,0,518400,0,0.0,False,none,5d77e9f0329c447b5b98cc913d278ac0d35c43260c48c240681c6eb066b19eec,d2c12ccd11dad617bf6e53bfacc622bcbf12564ff9079d47d457a2f4b1e36213,sha256:5d77e9f0329c447b5b98cc913d278ac0d35c43260c48c240681c6eb066b19eec
train_val,n_l_4_,data/suim_processed/images/train_val/n_l_4_.jpg,data/suim_processed/masks/train_val/n_l_4_.png,960,540,960,540,0,0|5|6|7,bit_threshold,0,518400,0,0.0,False,none,c652775b0d808cbad894272d072eff226c7f4a5ce78fef04d4e3da10904b0ec0,e4bdbb799559b2e46350dcb697c6b74b7e1bd56111b102422425cd3c561118b0,sha256:c652775b0d808cbad894272d072eff226c7f4a5ce78fef04d4e3da10904b0ec0
train_val,n_l_50_,data/suim_processed/images/train_val/n_l_50_.jpg,data/suim_processed/masks/train_val/n_l_50_.png,960,540,960,540,0,0|2|5,bit_threshold,0,518400,0,0.0,False,none,1e3e14e0685171a8032eef45e7f534ce71cb88b8ffa0e7f1547c5b951d98c44a,d0b86af0aa5aa23801b6b3f7f062c1881b89d6295035667eb7cbba5b9dad6aed,sha256:1e3e14e0685171a8032eef45e7f534ce71cb88b8ffa0e7f1547c5b951d98c44a
train_val,n_l_56_,data/suim_processed/images/train_val/n_l_56_.jpg,data/suim_processed/masks/train_val/n_l_56_.png,640,480,640,480,0,0|5|7,bit_threshold,0,307200,0,0.0,False,none,f125d946c8149244c235f7ad472f792647965bfbf8b468328991724e1a8ae39d,c1c5e83d767d92f3a4bbc7ecd8626ed707bf977b6805f10627db265ba3cb841a,sha256:f125d946c8149244c235f7ad472f792647965bfbf8b468328991724e1a8ae39d
train_val,n_l_59_,data/suim_processed/images/train_val/n_l_59_.jpg,data/suim_processed/masks/train_val/n_l_59_.png,640,480,640,480,0,0|6,bit_threshold,0,307200,0,0.0,False,none,62e9af4c71943fd40c97124ae8d827f4deafab5f68c0cef0a86ee47dea17bfcb,597a32135db9408b3b393db62d04656f1bd7271d5e90e01d77a7e902961c8685,sha256:62e9af4c71943fd40c97124ae8d827f4deafab5f68c0cef0a86ee47dea17bfcb
train_val,n_l_5_,data/suim_processed/images/train_val/n_l_5_.jpg,data/suim_processed/masks/train_val/n_l_5_.png,960,540,960,540,0,0|5|6|7,bit_threshold,0,518400,0,0.0,False,none,721f9916ec76e845c664af7070fc8fa618b69d7dc1720cbbab8fde7f5f21cf0e,a03a7ad20fce44dadc15c3a740d9c48a2d0af7da90e87f25ec4fe8beb33e25ff,sha256:721f9916ec76e845c664af7070fc8fa618b69d7dc1720cbbab8fde7f5f21cf0e
train_val,n_l_61_,data/suim_processed/images/train_val/n_l_61_.jpg,data/suim_processed/masks/train_val/n_l_61_.png,640,480,640,480,0,0|5|6,bit_threshold,0,307200,0,0.0,False,none,a678769ef6cffe9a6cc54202d588beb77b04f85e15da603b0b3210d533e7b7a3,8f2bff4d959e721066f9014e573e1e27e11d14e7dd9b5e4c074d2b76fadfaff0,sha256:a678769ef6cffe9a6cc54202d588beb77b04f85e15da603b0b3210d533e7b7a3
train_val,n_l_62_,data/suim_processed/images/train_val/n_l_62_.jpg,data/suim_processed/masks/train_val/n_l_62_.png,640,480,640,480,0,5|7,bit_threshold,0,307200,0,0.0,False,none,13469f31d4f9e436eb5fb04aaf254ab760f546b24561efd39517f3407d43f9e7,2d127d0cba93da5702c5549781895408152b669bb78a3f13d418a19d6fae9289,sha256:13469f31d4f9e436eb5fb04aaf254ab760f546b24561efd39517f3407d43f9e7
train_val,n_l_63_,data/suim_processed/images/train_val/n_l_63_.jpg,data/suim_processed/masks/train_val/n_l_63_.png,960,540,960,540,0,0|5|6,bit_threshold,0,518400,0,0.0,False,none,f629081bdcc8fd280b2c2785e7f967cc73bfe5a32a9797424e5f11d7d783933e,b6347786379d0bb77fb52b4761c82ac71d4834b55ce40c526a15af4388efb413,sha256:f629081bdcc8fd280b2c2785e7f967cc73bfe5a32a9797424e5f11d7d783933e
train_val,n_l_64_,data/suim_processed/images/train_val/n_l_64_.jpg,data/suim_processed/masks/train_val/n_l_64_.png,960,540,960,540,0,0|1,bit_threshold,0,518400,0,0.0,False,none,f33ffe0525d06e10eb527daaabd80ab3cb7b2789f07281da5d3fd1888ede3ef5,2bb0f6948420f99e42e1bcc658c84bd77e353ba87e5a8e096a8c2b5ab7bd2004,sha256:f33ffe0525d06e10eb527daaabd80ab3cb7b2789f07281da5d3fd1888ede3ef5
train_val,n_l_66_,data/suim_processed/images/train_val/n_l_66_.jpg,data/suim_processed/masks/train_val/n_l_66_.png,960,540,960,540,0,0|1|4|7,bit_threshold,0,518400,0,0.0,False,none,2a3ac2e06a84c2ebea08dab6fb716c39b66dc901d3ace7d9dc86fe48e5d9efe4,424bc3caa4b383c6469dc7c449da64d69b95b68e719f9b61982df7413d1b3392,sha256:2a3ac2e06a84c2ebea08dab6fb716c39b66dc901d3ace7d9dc86fe48e5d9efe4
train_val,n_l_67_,data/suim_processed/images/train_val/n_l_67_.jpg,data/suim_processed/masks/train_val/n_l_67_.png,960,540,960,540,0,5|6|7,bit_threshold,0,518400,0,0.0,False,none,889d06f7e447091446ee8d46507a89df47c2e085b9250f857869a2b7f77f6231,64fc42377fbf42ed61cb5b30b60029c210bfa98a04a6b97c6b070187e5dfaa03,sha256:889d06f7e447091446ee8d46507a89df47c2e085b9250f857869a2b7f77f6231
train_val,n_l_68_,data/suim_processed/images/train_val/n_l_68_.jpg,data/suim_processed/masks/train_val/n_l_68_.png,960,540,960,540,0,0|5|6|7,bit_threshold,0,518400,0,0.0,False,none,3d6cdc82654abbfa1f4591d5a2a7e0616f304b9e2c333892bbd136933670c7be,3774ac06e5acadd1d6f68f5059a3dbd7e2407f6447db73696f0df31f509cbf85,sha256:3d6cdc82654abbfa1f4591d5a2a7e0616f304b9e2c333892bbd136933670c7be
train_val,n_l_70_,data/suim_processed/images/train_val/n_l_70_.jpg,data/suim_processed/masks/train_val/n_l_70_.png,960,540,960,540,0,5|6|7,bit_threshold,0,518400,0,0.0,False,none,19284a07252cc14a1a74d76077884551417a8e0f3cf290a8f88741a883ff1fdf,67906d07fc7957c9a258d08975828ca0ce6e0e151077ef5760eed975f9f30d90,sha256:19284a07252cc14a1a74d76077884551417a8e0f3cf290a8f88741a883ff1fdf
train_val,n_l_71_,data/suim_processed/images/train_val/n_l_71_.jpg,data/suim_processed/masks/train_val/n_l_71_.png,640,480,640,480,0,0|5,bit_threshold,0,307200,0,0.0,False,none,90501cc879b170d95452b05c270ff978e1fa49dbcc3a98bd297e353074cdeebc,0d04a117f7a0e7648dbb5840bd8a8019e9a210eecc56b48a967a9f5b8cdba3a0,sha256:90501cc879b170d95452b05c270ff978e1fa49dbcc3a98bd297e353074cdeebc
train_val,n_l_73_,data/suim_processed/images/train_val/n_l_73_.jpg,data/suim_processed/masks/train_val/n_l_73_.png,640,480,640,480,0,5|6|7,bit_threshold,0,307200,0,0.0,False,none,2e2447b5683080eb524004d92e81a3498eec041f2b857f28bbeef6058a0f1dc2,5a1c4ec4fd364032104c58a093b60fda12385ac78b51f0710a6ba8e9f4bf3fbf,sha256:2e2447b5683080eb524004d92e81a3498eec041f2b857f28bbeef6058a0f1dc2
train_val,n_l_74_,data/suim_processed/images/train_val/n_l_74_.jpg,data/suim_processed/masks/train_val/n_l_74_.png,640,480,640,480,0,1|2|5|7,bit_threshold,0,307200,0,0.0,False,none,629d5484f5ea37673d68206edfa459c3c2276486e72431de15f36834240aa2ed,3587953bdcb339a72c2159564515443efbd207cc08e8c1353d92670efa390f5d,sha256:629d5484f5ea37673d68206edfa459c3c2276486e72431de15f36834240aa2ed
train_val,n_l_75_,data/suim_processed/images/train_val/n_l_75_.jpg,data/suim_processed/masks/train_val/n_l_75_.png,640,480,640,480,0,0|5|6,bit_threshold,0,307200,0,0.0,False,none,717a5e68878f7b0bf803687dda4fe6bc8b683be00c11ad8782523aeab9728cf6,018daf283ac301219d6f89939c25a9b8068d20f8851eb1093e75729d24876d03,sha256:717a5e68878f7b0bf803687dda4fe6bc8b683be00c11ad8782523aeab9728cf6
train_val,n_l_76_,data/suim_processed/images/train_val/n_l_76_.jpg,data/suim_processed/masks/train_val/n_l_76_.png,640,480,640,480,0,0|6|7,bit_threshold,0,307200,0,0.0,False,none,ca0decabf2d9e9a43f5fc0317c35a5155439024ec91e049e1bfd9d07017900f5,2349c59eb640055b3132e6c8ac373b9fe07ed3f64e9b2d64cbcd32826b3dbe33,sha256:ca0decabf2d9e9a43f5fc0317c35a5155439024ec91e049e1bfd9d07017900f5
train_val,n_l_77_,data/suim_processed/images/train_val/n_l_77_.jpg,data/suim_processed/masks/train_val/n_l_77_.png,960,540,960,540,0,0|5|6|7,bit_threshold,0,518400,0,0.0,False,none,e8343ca49ce164828318c2ef7c8434d517b6b36e0a9b302df0bbcde2c23fbd5b,9bc6f0640da10c94009ce10976f5b5ec8a10c601b48da912de089d70e30cb82c,sha256:e8343ca49ce164828318c2ef7c8434d517b6b36e0a9b302df0bbcde2c23fbd5b
train_val,n_l_7_,data/suim_processed/images/train_val/n_l_7_.jpg,data/suim_processed/masks/train_val/n_l_7_.png,960,540,960,540,0,0|1,bit_threshold,0,518400,0,0.0,False,none,962107523fe90e36f296bc4918bb19bd71440c14e610002946e4de4b326c9b48,16cccc192193172ae7444e0fdcb888de11ff47674d8722478e1cbc3c2422c0c8,sha256:962107523fe90e36f296bc4918bb19bd71440c14e610002946e4de4b326c9b48
train_val,n_l_80_,data/suim_processed/images/train_val/n_l_80_.jpg,data/suim_processed/masks/train_val/n_l_80_.png,640,480,640,480,0,6|7,bit_threshold,0,307200,0,0.0,False,none,1320a1880680e14ee284c2ac18e2d0c702d94348c7a73733a4d426f2e993ec7d,11c454df2d4ab72a3b037eec0cf73a974d7b97d22ae62e9060fd7ca33dbad846,sha256:1320a1880680e14ee284c2ac18e2d0c702d94348c7a73733a4d426f2e993ec7d
train_val,n_l_82_,data/suim_processed/images/train_val/n_l_82_.jpg,data/suim_processed/masks/train_val/n_l_82_.png,640,480,640,480,0,0|6,bit_threshold,0,307200,0,0.0,False,none,f2d388967d152f76392c1cdadcdf7783a112d44bd7ca8e7ac2e6493997f1cc67,e6e5c68651a41f24598203d61243b6ebf198920b0d82eec5d5e3ee6b86c2e1e4,sha256:f2d388967d152f76392c1cdadcdf7783a112d44bd7ca8e7ac2e6493997f1cc67
train_val,n_l_85_,data/suim_processed/images/train_val/n_l_85_.jpg,data/suim_processed/masks/train_val/n_l_85_.png,640,480,640,480,0,0|5|6,bit_threshold,0,307200,0,0.0,False,none,157376d45c5223f203284a4c483096f0ae5db5a96df9c058142febea06b47509,53fa6485e70d892745845b26f093e4804e70dedae9899724ffdde9bb9889b45d,sha256:157376d45c5223f203284a4c483096f0ae5db5a96df9c058142febea06b47509
train_val,n_l_89_,data/suim_processed/images/train_val/n_l_89_.jpg,data/suim_processed/masks/train_val/n_l_89_.png,640,480,640,480,0,6|7,bit_threshold,0,307200,0,0.0,False,none,a39b214a2b9a42d106af548f5a3b17e15aa050475c23761922e092918276fc34,6caf21395be2112e0df745223f7b5f9efa13a475ab44ae06eb6be49e73e01ce8,sha256:a39b214a2b9a42d106af548f5a3b17e15aa050475c23761922e092918276fc34
train_val,n_l_8_,data/suim_processed/images/train_val/n_l_8_.jpg,data/suim_processed/masks/train_val/n_l_8_.png,640,480,640,480,0,6|7,bit_threshold,0,307200,0,0.0,False,none,d34d632335fb3861fef0faad6cdcb091603ed27d74c36141f5b329dac7c5c4e8,d89cdc3324ca7874bc4ae9bbb84057e3b06f43de611e701b4f750cf7e9950ae5,sha256:d34d632335fb3861fef0faad6cdcb091603ed27d74c36141f5b329dac7c5c4e8
train_val,n_l_90_,data/suim_processed/images/train_val/n_l_90_.jpg,data/suim_processed/masks/train_val/n_l_90_.png,640,480,640,480,0,0|1|5|6|7,bit_threshold,0,307200,0,0.0,False,none,7398f76be65d974184c0337b8d229b8076362586d2ce568ef44bac379e9ca205,fc85cce5db9363345c7a6b6eebfd3b082bd84116bb9b7845a98651ad14a83738,sha256:7398f76be65d974184c0337b8d229b8076362586d2ce568ef44bac379e9ca205
train_val,n_l_91_,data/suim_processed/images/train_val/n_l_91_.jpg,data/suim_processed/masks/train_val/n_l_91_.png,640,480,640,480,0,0|5,bit_threshold,0,307200,0,0.0,False,none,f49726b23e4eb27e454c04f4c8384f24c4deb495d5466d4ac0f72484dba3fa5e,0cd0e4ee951b65c1aed79dce69051babc4b7f0605f6e27e29918c317afaa21e1,sha256:f49726b23e4eb27e454c04f4c8384f24c4deb495d5466d4ac0f72484dba3fa5e
train_val,n_l_93_,data/suim_processed/images/train_val/n_l_93_.jpg,data/suim_processed/masks/train_val/n_l_93_.png,960,540,960,540,0,0|5|6,bit_threshold,0,518400,0,0.0,False,none,e57afa1ccb535d596c719c09ebb1f61823a8371608e96b947ca508d276834665,e5535649001941a3149eabb58af1d3b5383f1106415c0c68eecfd286839ac069,sha256:e57afa1ccb535d596c719c09ebb1f61823a8371608e96b947ca508d276834665
train_val,n_l_95_,data/suim_processed/images/train_val/n_l_95_.jpg,data/suim_processed/masks/train_val/n_l_95_.png,960,540,960,540,0,5|6|7,bit_threshold,0,518400,0,0.0,False,none,32f2efc611892afbcbb309da4e2dffc36d632f4c80439d67794a8aefd328b167,8b3478068d2df418c87b5468aae988e1eb6b06d1cdbc6d36bb99cd670e1023b7,sha256:32f2efc611892afbcbb309da4e2dffc36d632f4c80439d67794a8aefd328b167
train_val,n_l_96_,data/suim_processed/images/train_val/n_l_96_.jpg,data/suim_processed/masks/train_val/n_l_96_.png,640,480,640,480,0,0|2|6,bit_threshold,0,307200,0,0.0,False,none,0c61483054c840383cbace74c92a0eb504a1bba6e06640d66587ca788f36bd45,77c3bceefb07efd1d79810bff927f9fc72546da1a193dc59825c26c21f37cb1d,sha256:0c61483054c840383cbace74c92a0eb504a1bba6e06640d66587ca788f36bd45
