uiis_sample_id,uiis_image_path,suim_sample_id,suim_partition,suim_image_path,phash_distance,review_decision,reviewer,review_date,notes
uiis_train_002152,data\uiis_raw\train\XL_2524.jpg,d_r_233_,test,data/suim_processed/images/test/d_r_233_.jpg,0,pending,,,
uiis_train_002156,data\uiis_raw\train\XL_2528.jpg,n_l_26_,test,data/suim_processed/images/test/n_l_26_.jpg,0,pending,,,
uiis_train_002160,data\uiis_raw\train\XL_2532.jpg,f_r_1650_,train,data/suim_processed/images/train_val/f_r_1650_.jpg,0,pending,,,
uiis_train_002161,data\uiis_raw\train\XL_2533.jpg,n_l_84_,test,data/suim_processed/images/test/n_l_84_.jpg,0,pending,,,
uiis_train_002163,data\uiis_raw\train\XL_2535.jpg,f_r_1542_,calibration,data/suim_processed/images/train_val/f_r_1542_.jpg,0,pending,,,
uiis_train_002167,data\uiis_raw\train\XL_254.jpg,f_r_1768_,train,data/suim_processed/images/train_val/f_r_1768_.jpg,0,pending,,,
uiis_train_002170,data\uiis_raw\train\XL_2542.jpg,f_r_1630_,train,data/suim_processed/images/train_val/f_r_1630_.jpg,0,pending,,,
uiis_train_002173,data\uiis_raw\train\XL_2546.jpg,f_r_913_,train,data/suim_processed/images/train_val/f_r_913_.jpg,0,pending,,,
uiis_train_002176,data\uiis_raw\train\XL_255.jpg,f_r_1107_,calibration,data/suim_processed/images/train_val/f_r_1107_.jpg,0,pending,,,
uiis_train_002177,data\uiis_raw\train\XL_2550.jpg,f_r_665_,calibration,data/suim_processed/images/train_val/f_r_665_.jpg,0,pending,,,
uiis_train_002179,data\uiis_raw\train\XL_2552.jpg,f_r_1708_,val,data/suim_processed/images/train_val/f_r_1708_.jpg,0,pending,,,
uiis_train_002181,data\uiis_raw\train\XL_2554.jpg,f_r_1957_,train,data/suim_processed/images/train_val/f_r_1957_.jpg,0,pending,,,
uiis_train_002183,data\uiis_raw\train\XL_2559.jpg,f_r_1890_,train,data/suim_processed/images/train_val/f_r_1890_.jpg,0,pending,,,
uiis_train_002187,data\uiis_raw\train\XL_2562.jpg,f_r_1198_,calibration,data/suim_processed/images/train_val/f_r_1198_.jpg,0,pending,,,
uiis_train_002187,data\uiis_raw\train\XL_2562.jpg,n_l_73_,calibration,data/suim_processed/images/train_val/n_l_73_.jpg,0,pending,,,
uiis_train_002195,data\uiis_raw\train\XL_257.jpg,f_r_1941_,train,data/suim_processed/images/train_val/f_r_1941_.jpg,0,pending,,,
uiis_train_002196,data\uiis_raw\train\XL_2570.jpg,f_r_627_,train,data/suim_processed/images/train_val/f_r_627_.jpg,0,pending,,,
uiis_train_002197,data\uiis_raw\train\XL_2571.jpg,f_r_1219_,train,data/suim_processed/images/train_val/f_r_1219_.jpg,0,pending,,,
uiis_train_002199,data\uiis_raw\train\XL_2574.jpg,f_r_1433_,train,data/suim_processed/images/train_val/f_r_1433_.jpg,0,pending,,,
uiis_train_002203,data\uiis_raw\train\XL_2579.jpg,f_r_1551_,train,data/suim_processed/images/train_val/f_r_1551_.jpg,0,pending,,,
uiis_train_002205,data\uiis_raw\train\XL_2580.jpg,f_r_143_,val,data/suim_processed/images/train_val/f_r_143_.jpg,0,pending,,,
uiis_train_002212,data\uiis_raw\train\XL_2589.jpg,f_r_1137_,train,data/suim_processed/images/train_val/f_r_1137_.jpg,0,pending,,,
uiis_train_002215,data\uiis_raw\train\XL_2591.jpg,f_r_1833_,train,data/suim_processed/images/train_val/f_r_1833_.jpg,0,pending,,,
uiis_train_002219,data\uiis_raw\train\XL_2595.jpg,f_r_152_,train,data/suim_processed/images/train_val/f_r_152_.jpg,0,pending,,,
uiis_train_002229,data\uiis_raw\train\XL_2606.jpg,n_l_88_,train,data/suim_processed/images/train_val/n_l_88_.jpg,0,pending,,,
uiis_train_002231,data\uiis_raw\train\XL_2608.jpg,f_r_698_,train,data/suim_processed/images/train_val/f_r_698_.jpg,0,pending,,,
uiis_train_002237,data\uiis_raw\train\XL_2614.jpg,f_r_1252_,train,data/suim_processed/images/train_val/f_r_1252_.jpg,0,pending,,,
uiis_train_002240,data\uiis_raw\train\XL_2617.jpg,f_r_1579_,calibration,data/suim_processed/images/train_val/f_r_1579_.jpg,0,pending,,,
uiis_train_002241,data\uiis_raw\train\XL_2618.jpg,f_r_856_,train,data/suim_processed/images/train_val/f_r_856_.jpg,2,pending,,,
uiis_train_002243,data\uiis_raw\train\XL_262.jpg,f_r_289_,train,data/suim_processed/images/train_val/f_r_289_.jpg,0,pending,,,
uiis_train_002244,data\uiis_raw\train\XL_2621.jpg,f_r_49_,calibration,data/suim_processed/images/train_val/f_r_49_.jpg,0,pending,,,
uiis_train_002251,data\uiis_raw\train\XL_2628.jpg,d_r_723_,train,data/suim_processed/images/train_val/d_r_723_.jpg,0,pending,,,
uiis_train_002251,data\uiis_raw\train\XL_2628.jpg,n_l_13_,train,data/suim_processed/images/train_val/n_l_13_.jpg,0,pending,,,
uiis_train_002258,data\uiis_raw\train\XL_2637.jpg,f_r_643_,train,data/suim_processed/images/train_val/f_r_643_.jpg,0,pending,,,
uiis_train_002264,data\uiis_raw\train\XL_2642.jpg,d_r_182_,test,data/suim_processed/images/test/d_r_182_.jpg,0,pending,,,
uiis_train_002270,data\uiis_raw\train\XL_2648.jpg,f_r_692_,train,data/suim_processed/images/train_val/f_r_692_.jpg,0,pending,,,
uiis_train_002270,data\uiis_raw\train\XL_2648.jpg,n_l_5_,train,data/suim_processed/images/train_val/n_l_5_.jpg,0,pending,,,
uiis_train_002271,data\uiis_raw\train\XL_265.jpg,f_r_1514_,train,data/suim_processed/images/train_val/f_r_1514_.jpg,0,pending,,,
uiis_train_002279,data\uiis_raw\train\XL_2657.jpg,f_r_663_,train,data/suim_processed/images/train_val/f_r_663_.jpg,0,pending,,,
uiis_train_002286,data\uiis_raw\train\XL_2665.jpg,f_r_154_,train,data/suim_processed/images/train_val/f_r_154_.jpg,0,pending,,,
uiis_train_002287,data\uiis_raw\train\XL_2666.jpg,f_r_992_,train,data/suim_processed/images/train_val/f_r_992_.jpg,0,pending,,,
uiis_train_002292,data\uiis_raw\train\XL_2672.jpg,f_r_1127_,train,data/suim_processed/images/train_val/f_r_1127_.jpg,0,pending,,,
uiis_train_002293,data\uiis_raw\train\XL_2674.jpg,f_r_1441_,train,data/suim_processed/images/train_val/f_r_1441_.jpg,0,pending,,,
uiis_train_002294,data\uiis_raw\train\XL_2675.jpg,f_r_681_,train,data/suim_processed/images/train_val/f_r_681_.jpg,0,pending,,,
uiis_train_002297,data\uiis_raw\train\XL_2679.jpg,f_r_1735_,train,data/suim_processed/images/train_val/f_r_1735_.jpg,0,pending,,,
uiis_train_002300,data\uiis_raw\train\XL_2681.jpg,f_r_1087_,train,data/suim_processed/images/train_val/f_r_1087_.jpg,0,pending,,,
uiis_train_002304,data\uiis_raw\train\XL_2685.jpg,f_r_2032_,train,data/suim_processed/images/train_val/f_r_2032_.jpg,0,pending,,,
uiis_train_002307,data\uiis_raw\train\XL_2688.jpg,f_r_1276_,test,data/suim_processed/images/test/f_r_1276_.jpg,0,pending,,,
uiis_train_002308,data\uiis_raw\train\XL_2689.jpg,f_r_2052_,test,data/suim_processed/images/test/f_r_2052_.jpg,0,pending,,,
uiis_train_002309,data\uiis_raw\train\XL_269.jpg,f_r_126_,train,data/suim_processed/images/train_val/f_r_126_.jpg,0,pending,,,
uiis_train_002312,data\uiis_raw\train\XL_2692.jpg,f_r_729_,train,data/suim_processed/images/train_val/f_r_729_.jpg,0,pending,,,
uiis_train_002316,data\uiis_raw\train\XL_2696.jpg,f_r_1772_,calibration,data/suim_processed/images/train_val/f_r_1772_.jpg,0,pending,,,
uiis_train_002323,data\uiis_raw\train\XL_2701.jpg,f_r_267_,train,data/suim_processed/images/train_val/f_r_267_.jpg,0,pending,,,
uiis_train_002330,data\uiis_raw\train\XL_271.jpg,f_r_639_,train,data/suim_processed/images/train_val/f_r_639_.jpg,0,pending,,,
uiis_train_002334,data\uiis_raw\train\XL_2714.jpg,f_r_521_,train,data/suim_processed/images/train_val/f_r_521_.jpg,0,pending,,,
uiis_train_002339,data\uiis_raw\train\XL_2722.jpg,f_r_961_,val,data/suim_processed/images/train_val/f_r_961_.jpg,0,pending,,,
uiis_train_002343,data\uiis_raw\train\XL_2726.jpg,f_r_1450_,test,data/suim_processed/images/test/f_r_1450_.jpg,0,pending,,,
uiis_train_002346,data\uiis_raw\train\XL_2729.jpg,f_r_521_,train,data/suim_processed/images/train_val/f_r_521_.jpg,0,pending,,,
uiis_train_002347,data\uiis_raw\train\XL_273.jpg,f_r_301_,train,data/suim_processed/images/train_val/f_r_301_.jpg,0,pending,,,
uiis_train_002351,data\uiis_raw\train\XL_2734.jpg,n_l_76_,train,data/suim_processed/images/train_val/n_l_76_.jpg,0,pending,,,
uiis_train_002352,data\uiis_raw\train\XL_2735.jpg,f_r_1754_,train,data/suim_processed/images/train_val/f_r_1754_.jpg,0,pending,,,
uiis_train_002358,data\uiis_raw\train\XL_2742.jpg,f_r_618_,train,data/suim_processed/images/train_val/f_r_618_.jpg,0,pending,,,
uiis_train_002361,data\uiis_raw\train\XL_2745.jpg,f_r_1450_,test,data/suim_processed/images/test/f_r_1450_.jpg,0,pending,,,
uiis_train_002363,data\uiis_raw\train\XL_2747.jpg,f_r_224_,train,data/suim_processed/images/train_val/f_r_224_.jpg,0,pending,,,
uiis_train_002364,data\uiis_raw\train\XL_2748.jpg,f_r_1037_,val,data/suim_processed/images/train_val/f_r_1037_.jpg,0,pending,,,
uiis_train_002365,data\uiis_raw\train\XL_2749.jpg,f_r_644_,test,data/suim_processed/images/test/f_r_644_.jpg,0,pending,,,
uiis_train_002367,data\uiis_raw\train\XL_2750.jpg,f_r_1108_,train,data/suim_processed/images/train_val/f_r_1108_.jpg,0,pending,,,
uiis_train_002379,data\uiis_raw\train\XL_2763.jpg,f_r_191_,train,data/suim_processed/images/train_val/f_r_191_.jpg,0,pending,,,
uiis_train_002381,data\uiis_raw\train\XL_2765.jpg,f_r_1604_,train,data/suim_processed/images/train_val/f_r_1604_.jpg,0,pending,,,
uiis_train_002384,data\uiis_raw\train\XL_2768.jpg,f_r_1599_,train,data/suim_processed/images/train_val/f_r_1599_.jpg,0,pending,,,
uiis_train_002385,data\uiis_raw\train\XL_277.jpg,f_r_94_,val,data/suim_processed/images/train_val/f_r_94_.jpg,0,pending,,,
uiis_train_002394,data\uiis_raw\train\XL_2779.jpg,n_l_40_,train,data/suim_processed/images/train_val/n_l_40_.jpg,0,pending,,,
uiis_train_002396,data\uiis_raw\train\XL_2781.jpg,f_r_1971_,train,data/suim_processed/images/train_val/f_r_1971_.jpg,0,pending,,,
uiis_train_002396,data\uiis_raw\train\XL_2781.jpg,f_r_564_,train,data/suim_processed/images/train_val/f_r_564_.jpg,0,pending,,,
uiis_train_002399,data\uiis_raw\train\XL_2786.jpg,f_r_1737_,test,data/suim_processed/images/test/f_r_1737_.jpg,0,pending,,,
uiis_train_002402,data\uiis_raw\train\XL_279.jpg,f_r_1997_,calibration,data/suim_processed/images/train_val/f_r_1997_.jpg,0,pending,,,
uiis_train_002407,data\uiis_raw\train\XL_281.jpg,f_r_1819_,train,data/suim_processed/images/train_val/f_r_1819_.jpg,0,pending,,,
uiis_train_002408,data\uiis_raw\train\XL_282.jpg,f_r_1098_,calibration,data/suim_processed/images/train_val/f_r_1098_.jpg,0,pending,,,
uiis_train_002409,data\uiis_raw\train\XL_283.jpg,n_l_101_,train,data/suim_processed/images/train_val/n_l_101_.jpg,0,pending,,,
uiis_train_002410,data\uiis_raw\train\XL_2833.jpg,f_r_1467_,test,data/suim_processed/images/test/f_r_1467_.jpg,0,pending,,,
uiis_train_002412,data\uiis_raw\train\XL_2835.jpg,f_r_93_,test,data/suim_processed/images/test/f_r_93_.jpg,0,pending,,,
uiis_train_002413,data\uiis_raw\train\XL_2838.jpg,f_r_339_,train,data/suim_processed/images/train_val/f_r_339_.jpg,0,pending,,,
uiis_train_002415,data\uiis_raw\train\XL_2841.jpg,f_r_1653_,train,data/suim_processed/images/train_val/f_r_1653_.jpg,0,pending,,,
uiis_train_002419,data\uiis_raw\train\XL_2846.jpg,f_r_312_,train,data/suim_processed/images/train_val/f_r_312_.jpg,0,pending,,,
uiis_train_002427,data\uiis_raw\train\XL_2854.jpg,f_r_1471_,test,data/suim_processed/images/test/f_r_1471_.jpg,0,pending,,,
uiis_train_002429,data\uiis_raw\train\XL_2858.jpg,f_r_1734_,train,data/suim_processed/images/train_val/f_r_1734_.jpg,0,pending,,,
uiis_train_002431,data\uiis_raw\train\XL_2860.jpg,f_r_1552_,train,data/suim_processed/images/train_val/f_r_1552_.jpg,0,pending,,,
uiis_train_002433,data\uiis_raw\train\XL_2862.jpg,f_r_1365_,train,data/suim_processed/images/train_val/f_r_1365_.jpg,2,pending,,,
uiis_train_002435,data\uiis_raw\train\XL_2864.jpg,f_r_30_,train,data/suim_processed/images/train_val/f_r_30_.jpg,2,pending,,,
uiis_train_002435,data\uiis_raw\train\XL_2864.jpg,f_r_540_,train,data/suim_processed/images/train_val/f_r_540_.jpg,0,pending,,,
uiis_train_002438,data\uiis_raw\train\XL_2867.jpg,f_r_1512_,train,data/suim_processed/images/train_val/f_r_1512_.jpg,0,pending,,,
uiis_train_002443,data\uiis_raw\train\XL_2873.jpg,f_r_547_,train,data/suim_processed/images/train_val/f_r_547_.jpg,0,pending,,,
uiis_train_002445,data\uiis_raw\train\XL_2875.jpg,w_r_111_,test,data/suim_processed/images/test/w_r_111_.jpg,0,pending,,,
uiis_train_002450,data\uiis_raw\train\XL_288.jpg,f_r_795_,train,data/suim_processed/images/train_val/f_r_795_.jpg,0,pending,,,
uiis_train_002455,data\uiis_raw\train\XL_2884.jpg,f_r_1000_,train,data/suim_processed/images/train_val/f_r_1000_.jpg,0,pending,,,
uiis_train_002458,data\uiis_raw\train\XL_2887.jpg,f_r_499_,train,data/suim_processed/images/train_val/f_r_499_.jpg,0,pending,,,
uiis_train_002459,data\uiis_raw\train\XL_2888.jpg,f_r_963_,train,data/suim_processed/images/train_val/f_r_963_.jpg,0,pending,,,
uiis_train_002461,data\uiis_raw\train\XL_2890.jpg,f_r_1282_,test,data/suim_processed/images/test/f_r_1282_.jpg,0,pending,,,
uiis_train_002462,data\uiis_raw\train\XL_2897.jpg,f_r_470_,train,data/suim_processed/images/train_val/f_r_470_.jpg,0,pending,,,
uiis_train_002464,data\uiis_raw\train\XL_2900.jpg,f_r_195_,train,data/suim_processed/images/train_val/f_r_195_.jpg,0,pending,,,
uiis_train_002466,data\uiis_raw\train\XL_2903.jpg,f_r_2053_,calibration,data/suim_processed/images/train_val/f_r_2053_.jpg,0,pending,,,
uiis_train_002468,data\uiis_raw\train\XL_2923.jpg,f_r_1282_,test,data/suim_processed/images/test/f_r_1282_.jpg,0,pending,,,
uiis_train_002469,data\uiis_raw\train\XL_2924.jpg,w_r_6_,test,data/suim_processed/images/test/w_r_6_.jpg,0,pending,,,
uiis_train_002473,data\uiis_raw\train\XL_2928.jpg,f_r_248_,train,data/suim_processed/images/train_val/f_r_248_.jpg,0,pending,,,
uiis_train_002476,data\uiis_raw\train\XL_2930.jpg,f_r_13_,test,data/suim_processed/images/test/f_r_13_.jpg,0,pending,,,
uiis_train_002480,data\uiis_raw\train\XL_2935.jpg,n_l_102_,test,data/suim_processed/images/test/n_l_102_.jpg,0,pending,,,
uiis_train_002484,data\uiis_raw\train\XL_2939.jpg,f_r_1586_,train,data/suim_processed/images/train_val/f_r_1586_.jpg,0,pending,,,
uiis_train_002499,data\uiis_raw\train\XL_2956.jpg,f_r_1694_,val,data/suim_processed/images/train_val/f_r_1694_.jpg,0,pending,,,
uiis_train_002507,data\uiis_raw\train\XL_2964.jpg,n_l_0_,test,data/suim_processed/images/test/n_l_0_.jpg,0,pending,,,
uiis_train_002509,data\uiis_raw\train\XL_2967.jpg,d_r_58_,test,data/suim_processed/images/test/d_r_58_.jpg,0,pending,,,
uiis_train_002510,data\uiis_raw\train\XL_2969.jpg,f_r_1931_,test,data/suim_processed/images/test/f_r_1931_.jpg,0,pending,,,
uiis_train_002512,data\uiis_raw\train\XL_2970.jpg,w_r_157_,test,data/suim_processed/images/test/w_r_157_.jpg,0,pending,,,
uiis_train_002513,data\uiis_raw\train\XL_2971.jpg,f_r_286_,train,data/suim_processed/images/train_val/f_r_286_.jpg,0,pending,,,
uiis_train_002518,data\uiis_raw\train\XL_2976.jpg,n_l_0_,test,data/suim_processed/images/test/n_l_0_.jpg,0,pending,,,
uiis_train_002522,data\uiis_raw\train\XL_2980.jpg,f_r_90_,val,data/suim_processed/images/train_val/f_r_90_.jpg,0,pending,,,
uiis_train_002531,data\uiis_raw\train\XL_299.jpg,f_r_270_,calibration,data/suim_processed/images/train_val/f_r_270_.jpg,0,pending,,,
uiis_train_002532,data\uiis_raw\train\XL_2990.jpg,w_r_18_,val,data/suim_processed/images/train_val/w_r_18_.jpg,0,pending,,,
uiis_train_002533,data\uiis_raw\train\XL_2991.jpg,f_r_1517_,train,data/suim_processed/images/train_val/f_r_1517_.jpg,0,pending,,,
uiis_train_002535,data\uiis_raw\train\XL_2993.jpg,f_r_1265_,val,data/suim_processed/images/train_val/f_r_1265_.jpg,0,pending,,,
uiis_train_002542,data\uiis_raw\train\XL_30.jpg,f_r_66_,train,data/suim_processed/images/train_val/f_r_66_.jpg,0,pending,,,
uiis_train_002543,data\uiis_raw\train\XL_300.jpg,f_r_2041_,train,data/suim_processed/images/train_val/f_r_2041_.jpg,0,pending,,,
uiis_train_002545,data\uiis_raw\train\XL_3001.jpg,f_r_1829_,val,data/suim_processed/images/train_val/f_r_1829_.jpg,0,pending,,,
uiis_train_002547,data\uiis_raw\train\XL_3003.jpg,f_r_1153_,val,data/suim_processed/images/train_val/f_r_1153_.jpg,0,pending,,,
uiis_train_002549,data\uiis_raw\train\XL_3005.jpg,f_r_1224_,train,data/suim_processed/images/train_val/f_r_1224_.jpg,0,pending,,,
uiis_train_002551,data\uiis_raw\train\XL_3007.jpg,f_r_1684_,train,data/suim_processed/images/train_val/f_r_1684_.jpg,0,pending,,,
uiis_train_002552,data\uiis_raw\train\XL_3008.jpg,f_r_263_,test,data/suim_processed/images/test/f_r_263_.jpg,0,pending,,,
uiis_train_002553,data\uiis_raw\train\XL_3009.jpg,f_r_660_,val,data/suim_processed/images/train_val/f_r_660_.jpg,0,pending,,,
uiis_train_002555,data\uiis_raw\train\XL_3010.jpg,f_r_403_,test,data/suim_processed/images/test/f_r_403_.jpg,0,pending,,,
uiis_train_002556,data\uiis_raw\train\XL_3011.jpg,f_r_325_,train,data/suim_processed/images/train_val/f_r_325_.jpg,0,pending,,,
uiis_train_002558,data\uiis_raw\train\XL_3013.jpg,f_r_392_,test,data/suim_processed/images/test/f_r_392_.jpg,0,pending,,,
uiis_train_002559,data\uiis_raw\train\XL_3014.jpg,f_r_263_,test,data/suim_processed/images/test/f_r_263_.jpg,0,pending,,,
uiis_train_002560,data\uiis_raw\train\XL_3015.jpg,f_r_1180_,train,data/suim_processed/images/train_val/f_r_1180_.jpg,0,pending,,,
uiis_train_002567,data\uiis_raw\train\XL_3021.jpg,w_r_217_,test,data/suim_processed/images/test/w_r_217_.jpg,0,pending,,,
uiis_train_002568,data\uiis_raw\train\XL_3022.jpg,f_r_1731_,train,data/suim_processed/images/train_val/f_r_1731_.jpg,0,pending,,,
uiis_train_002572,data\uiis_raw\train\XL_3027.jpg,f_r_2060_,train,data/suim_processed/images/train_val/f_r_2060_.jpg,0,pending,,,
uiis_train_002573,data\uiis_raw\train\XL_3028.jpg,f_r_392_,test,data/suim_processed/images/test/f_r_392_.jpg,0,pending,,,
uiis_train_002580,data\uiis_raw\train\XL_3035.jpg,f_r_1321_,train,data/suim_processed/images/train_val/f_r_1321_.jpg,0,pending,,,
uiis_train_002581,data\uiis_raw\train\XL_3037.jpg,f_r_2016_,train,data/suim_processed/images/train_val/f_r_2016_.jpg,0,pending,,,
uiis_train_002585,data\uiis_raw\train\XL_3040.jpg,f_r_1745_,train,data/suim_processed/images/train_val/f_r_1745_.jpg,0,pending,,,
uiis_train_002586,data\uiis_raw\train\XL_3041.jpg,f_r_1461_,test,data/suim_processed/images/test/f_r_1461_.jpg,0,pending,,,
uiis_train_002587,data\uiis_raw\train\XL_3042.jpg,d_r_801_,test,data/suim_processed/images/test/d_r_801_.jpg,0,pending,,,
uiis_train_002588,data\uiis_raw\train\XL_3044.jpg,f_r_1856_,train,data/suim_processed/images/train_val/f_r_1856_.jpg,0,pending,,,
uiis_train_002588,data\uiis_raw\train\XL_3044.jpg,n_l_72_,train,data/suim_processed/images/train_val/n_l_72_.jpg,0,pending,,,
uiis_train_002591,data\uiis_raw\train\XL_3047.jpg,f_r_125_,train,data/suim_processed/images/train_val/f_r_125_.jpg,2,pending,,,
uiis_train_002593,data\uiis_raw\train\XL_3049.jpg,n_l_24_,train,data/suim_processed/images/train_val/n_l_24_.jpg,0,pending,,,
uiis_train_002594,data\uiis_raw\train\XL_3050.jpg,f_r_300_,calibration,data/suim_processed/images/train_val/f_r_300_.jpg,0,pending,,,
uiis_train_002598,data\uiis_raw\train\XL_3054.jpg,w_r_4_,test,data/suim_processed/images/test/w_r_4_.jpg,0,pending,,,
uiis_train_002605,data\uiis_raw\train\XL_3061.jpg,w_r_59_,test,data/suim_processed/images/test/w_r_59_.jpg,0,pending,,,
uiis_train_002606,data\uiis_raw\train\XL_3063.jpg,f_r_581_,train,data/suim_processed/images/train_val/f_r_581_.jpg,0,pending,,,
uiis_train_002616,data\uiis_raw\train\XL_3073.jpg,f_r_150_,train,data/suim_processed/images/train_val/f_r_150_.jpg,0,pending,,,
uiis_train_002623,data\uiis_raw\train\XL_3082.jpg,f_r_1026_,train,data/suim_processed/images/train_val/f_r_1026_.jpg,0,pending,,,
uiis_train_002627,data\uiis_raw\train\XL_3088.jpg,d_r_739_,train,data/suim_processed/images/train_val/d_r_739_.jpg,0,pending,,,
uiis_train_002628,data\uiis_raw\train\XL_3090.jpg,f_r_55_,train,data/suim_processed/images/train_val/f_r_55_.jpg,0,pending,,,
uiis_train_002631,data\uiis_raw\train\XL_3095.jpg,w_r_84_,test,data/suim_processed/images/test/w_r_84_.jpg,0,pending,,,
uiis_train_002637,data\uiis_raw\train\XL_3101.jpg,f_r_329_,test,data/suim_processed/images/test/f_r_329_.jpg,0,pending,,,
uiis_train_002638,data\uiis_raw\train\XL_3103.jpg,f_r_522_,train,data/suim_processed/images/train_val/f_r_522_.jpg,0,pending,,,
uiis_train_002640,data\uiis_raw\train\XL_3105.jpg,f_r_908_,train,data/suim_processed/images/train_val/f_r_908_.jpg,0,pending,,,
uiis_train_002641,data\uiis_raw\train\XL_3106.jpg,d_r_129_,test,data/suim_processed/images/test/d_r_129_.jpg,0,pending,,,
uiis_train_002645,data\uiis_raw\train\XL_3111.jpg,f_r_23_,train,data/suim_processed/images/train_val/f_r_23_.jpg,0,pending,,,
uiis_train_002646,data\uiis_raw\train\XL_3112.jpg,f_r_1031_,train,data/suim_processed/images/train_val/f_r_1031_.jpg,0,pending,,,
uiis_train_002647,data\uiis_raw\train\XL_3113.jpg,d_r_270_,train,data/suim_processed/images/train_val/d_r_270_.jpg,0,pending,,,
uiis_train_002648,data\uiis_raw\train\XL_3115.jpg,f_r_222_,train,data/suim_processed/images/train_val/f_r_222_.jpg,0,pending,,,
uiis_train_002649,data\uiis_raw\train\XL_3117.jpg,f_r_915_,train,data/suim_processed/images/train_val/f_r_915_.jpg,0,pending,,,
uiis_train_002650,data\uiis_raw\train\XL_3118.jpg,f_r_487_,val,data/suim_processed/images/train_val/f_r_487_.jpg,0,pending,,,
uiis_train_002651,data\uiis_raw\train\XL_312.jpg,f_r_1793_,train,data/suim_processed/images/train_val/f_r_1793_.jpg,0,pending,,,
uiis_train_002652,data\uiis_raw\train\XL_3120.jpg,w_r_137_,val,data/suim_processed/images/train_val/w_r_137_.jpg,0,pending,,,
uiis_train_002653,data\uiis_raw\train\XL_3121.jpg,f_r_1019_,train,data/suim_processed/images/train_val/f_r_1019_.jpg,0,pending,,,
uiis_train_002654,data\uiis_raw\train\XL_3122.jpg,f_r_940_,train,data/suim_processed/images/train_val/f_r_940_.jpg,0,pending,,,
uiis_train_002655,data\uiis_raw\train\XL_3123.jpg,f_r_1781_,train,data/suim_processed/images/train_val/f_r_1781_.jpg,0,pending,,,
uiis_train_002656,data\uiis_raw\train\XL_3124.jpg,f_r_870_,train,data/suim_processed/images/train_val/f_r_870_.jpg,0,pending,,,
uiis_train_002656,data\uiis_raw\train\XL_3124.jpg,n_l_6_,train,data/suim_processed/images/train_val/n_l_6_.jpg,0,pending,,,
uiis_train_002657,data\uiis_raw\train\XL_3125.jpg,f_r_484_,train,data/suim_processed/images/train_val/f_r_484_.jpg,0,pending,,,
uiis_train_002658,data\uiis_raw\train\XL_3126.jpg,f_r_1044_,train,data/suim_processed/images/train_val/f_r_1044_.jpg,0,pending,,,
uiis_train_002659,data\uiis_raw\train\XL_3128.jpg,f_r_231_,val,data/suim_processed/images/train_val/f_r_231_.jpg,0,pending,,,
uiis_train_002660,data\uiis_raw\train\XL_313.jpg,f_r_1033_,test,data/suim_processed/images/test/f_r_1033_.jpg,0,pending,,,
uiis_train_002661,data\uiis_raw\train\XL_3132.jpg,f_r_1082_,train,data/suim_processed/images/train_val/f_r_1082_.jpg,0,pending,,,
uiis_train_002662,data\uiis_raw\train\XL_3133.jpg,f_r_420_,train,data/suim_processed/images/train_val/f_r_420_.jpg,0,pending,,,
uiis_train_002663,data\uiis_raw\train\XL_3134.jpg,f_r_1847_,train,data/suim_processed/images/train_val/f_r_1847_.jpg,0,pending,,,
uiis_train_002664,data\uiis_raw\train\XL_3135.jpg,f_r_916_,calibration,data/suim_processed/images/train_val/f_r_916_.jpg,0,pending,,,
uiis_train_002665,data\uiis_raw\train\XL_3137.jpg,f_r_2059_,train,data/suim_processed/images/train_val/f_r_2059_.jpg,0,pending,,,
uiis_train_002666,data\uiis_raw\train\XL_3138.jpg,w_r_123_,train,data/suim_processed/images/train_val/w_r_123_.jpg,0,pending,,,
uiis_train_002668,data\uiis_raw\train\XL_3140.jpg,w_r_299_,train,data/suim_processed/images/train_val/w_r_299_.jpg,0,pending,,,
uiis_train_002669,data\uiis_raw\train\XL_3142.jpg,f_r_870_,train,data/suim_processed/images/train_val/f_r_870_.jpg,0,pending,,,
uiis_train_002669,data\uiis_raw\train\XL_3142.jpg,n_l_6_,train,data/suim_processed/images/train_val/n_l_6_.jpg,0,pending,,,
uiis_train_002670,data\uiis_raw\train\XL_3143.jpg,f_r_495_,train,data/suim_processed/images/train_val/f_r_495_.jpg,0,pending,,,
uiis_train_002670,data\uiis_raw\train\XL_3143.jpg,n_l_90_,train,data/suim_processed/images/train_val/n_l_90_.jpg,0,pending,,,
uiis_train_002671,data\uiis_raw\train\XL_3144.jpg,f_r_2050_,train,data/suim_processed/images/train_val/f_r_2050_.jpg,0,pending,,,
uiis_train_002672,data\uiis_raw\train\XL_3145.jpg,f_r_1805_,train,data/suim_processed/images/train_val/f_r_1805_.jpg,0,pending,,,
uiis_train_002673,data\uiis_raw\train\XL_3146.jpg,f_r_70_,train,data/suim_processed/images/train_val/f_r_70_.jpg,0,pending,,,
uiis_train_002674,data\uiis_raw\train\XL_3148.jpg,f_r_1538_,train,data/suim_processed/images/train_val/f_r_1538_.jpg,0,pending,,,
uiis_train_002675,data\uiis_raw\train\XL_3154.jpg,d_r_266_,train,data/suim_processed/images/train_val/d_r_266_.jpg,0,pending,,,
uiis_train_002676,data\uiis_raw\train\XL_3155.jpg,f_r_1701_,calibration,data/suim_processed/images/train_val/f_r_1701_.jpg,0,pending,,,
