partition,sample_id,image_path,mask_path,width,height,original_mask_width,original_mask_height,mask_resized_nearest,classes_present,mask_policy,non_exact_rgb_pixels
train_val,f_r_865_,data/suim_processed/images/train_val/f_r_865_.jpg,data/suim_processed/masks/train_val/f_r_865_.png,640,480,640,480,0,0|5|6,bit_threshold,0
train_val,f_r_867_,data/suim_processed/images/train_val/f_r_867_.jpg,data/suim_processed/masks/train_val/f_r_867_.png,960,540,960,540,0,5|6|7,bit_threshold,0
train_val,f_r_869_,data/suim_processed/images/train_val/f_r_869_.jpg,data/suim_processed/masks/train_val/f_r_869_.png,640,480,640,480,0,0|6,bit_threshold,0
train_val,f_r_870_,data/suim_processed/images/train_val/f_r_870_.jpg,data/suim_processed/masks/train_val/f_r_870_.png,640,480,640,480,0,0|5|7,bit_threshold,0
train_val,f_r_873_,data/suim_processed/images/train_val/f_r_873_.jpg,data/suim_processed/masks/train_val/f_r_873_.png,640,480,640,480,0,0|6,bit_threshold,0
train_val,f_r_877_,data/suim_processed/images/train_val/f_r_877_.jpg,data/suim_processed/masks/train_val/f_r_877_.png,640,480,640,480,0,0|5|6,bit_threshold,0
train_val,f_r_886_,data/suim_processed/images/train_val/f_r_886_.jpg,data/suim_processed/masks/train_val/f_r_886_.png,640,480,640,480,0,0|6,bit_threshold,0
train_val,f_r_891_,data/suim_processed/images/train_val/f_r_891_.jpg,data/suim_processed/masks/train_val/f_r_891_.png,640,480,640,480,0,0|6,bit_threshold,0
train_val,f_r_896_,data/suim_processed/images/train_val/f_r_896_.jpg,data/suim_processed/masks/train_val/f_r_896_.png,640,480,640,480,0,0|5|6,bit_threshold,0
train_val,f_r_8_,data/suim_processed/images/train_val/f_r_8_.jpg,data/suim_processed/masks/train_val/f_r_8_.png,640,480,640,480,0,0|5,bit_threshold,0
train_val,f_r_900_,data/suim_processed/images/train_val/f_r_900_.jpg,data/suim_processed/masks/train_val/f_r_900_.png,640,480,640,480,0,0|1|6,bit_threshold,0
train_val,f_r_903_,data/suim_processed/images/train_val/f_r_903_.jpg,data/suim_processed/masks/train_val/f_r_903_.png,640,480,640,480,0,0|4|5|6|7,bit_threshold,208745
train_val,f_r_905_,data/suim_processed/images/train_val/f_r_905_.jpg,data/suim_processed/masks/train_val/f_r_905_.png,640,480,640,480,0,0|5|6,bit_threshold,0
train_val,f_r_906_,data/suim_processed/images/train_val/f_r_906_.jpg,data/suim_processed/masks/train_val/f_r_906_.png,640,480,640,480,0,0|5|6,bit_threshold,0
train_val,f_r_907_,data/suim_processed/images/train_val/f_r_907_.jpg,data/suim_processed/masks/train_val/f_r_907_.png,640,480,640,480,0,0|1|3,bit_threshold,19551
train_val,f_r_908_,data/suim_processed/images/train_val/f_r_908_.jpg,data/suim_processed/masks/train_val/f_r_908_.png,640,480,640,480,0,0|6,bit_threshold,0
train_val,f_r_909_,data/suim_processed/images/train_val/f_r_909_.jpg,data/suim_processed/masks/train_val/f_r_909_.png,640,480,640,480,0,2|5|6,bit_threshold,0
train_val,f_r_90_,data/suim_processed/images/train_val/f_r_90_.jpg,data/suim_processed/masks/train_val/f_r_90_.png,640,480,640,480,0,5|6,bit_threshold,0
train_val,f_r_911_,data/suim_processed/images/train_val/f_r_911_.jpg,data/suim_processed/masks/train_val/f_r_911_.png,640,480,640,480,0,0|6|7,bit_threshold,0
train_val,f_r_912_,data/suim_processed/images/train_val/f_r_912_.jpg,data/suim_processed/masks/train_val/f_r_912_.png,640,480,640,480,0,0|2|5|6,bit_threshold,0
train_val,f_r_913_,data/suim_processed/images/train_val/f_r_913_.jpg,data/suim_processed/masks/train_val/f_r_913_.png,640,480,640,480,0,0|5|6,bit_threshold,0
train_val,f_r_914_,data/suim_processed/images/train_val/f_r_914_.jpg,data/suim_processed/masks/train_val/f_r_914_.png,640,480,640,480,0,0|2|5,bit_threshold,0
train_val,f_r_915_,data/suim_processed/images/train_val/f_r_915_.jpg,data/suim_processed/masks/train_val/f_r_915_.png,640,480,640,480,0,0|5|6,bit_threshold,0
train_val,f_r_919_,data/suim_processed/images/train_val/f_r_919_.jpg,data/suim_processed/masks/train_val/f_r_919_.png,640,480,640,480,0,0|5|6,bit_threshold,0
train_val,f_r_920_,data/suim_processed/images/train_val/f_r_920_.jpg,data/suim_processed/masks/train_val/f_r_920_.png,640,480,640,480,0,0|5|6,bit_threshold,0
train_val,f_r_921_,data/suim_processed/images/train_val/f_r_921_.jpg,data/suim_processed/masks/train_val/f_r_921_.png,590,375,590,430,1,0|3,bit_threshold,20127
train_val,f_r_922_,data/suim_processed/images/train_val/f_r_922_.jpg,data/suim_processed/masks/train_val/f_r_922_.png,640,480,640,480,0,0|5|6,bit_threshold,0
train_val,f_r_923_,data/suim_processed/images/train_val/f_r_923_.jpg,data/suim_processed/masks/train_val/f_r_923_.png,640,480,640,480,0,0|6,bit_threshold,0
train_val,f_r_924_,data/suim_processed/images/train_val/f_r_924_.jpg,data/suim_processed/masks/train_val/f_r_924_.png,640,480,640,480,0,0|2|5|6,bit_threshold,0
train_val,f_r_931_,data/suim_processed/images/train_val/f_r_931_.jpg,data/suim_processed/masks/train_val/f_r_931_.png,640,480,640,480,0,0|5|6,bit_threshold,0
train_val,f_r_932_,data/suim_processed/images/train_val/f_r_932_.jpg,data/suim_processed/masks/train_val/f_r_932_.png,640,480,640,480,0,0|1|6,bit_threshold,0
train_val,f_r_934_,data/suim_processed/images/train_val/f_r_934_.jpg,data/suim_processed/masks/train_val/f_r_934_.png,590,375,590,430,1,0|4|5|6|7,bit_threshold,113305
train_val,f_r_939_,data/suim_processed/images/train_val/f_r_939_.jpg,data/suim_processed/masks/train_val/f_r_939_.png,640,480,640,480,0,0|6,bit_threshold,0
train_val,f_r_940_,data/suim_processed/images/train_val/f_r_940_.jpg,data/suim_processed/masks/train_val/f_r_940_.png,640,480,640,480,0,0|1|4|5|6|7,bit_threshold,230949
train_val,f_r_949_,data/suim_processed/images/train_val/f_r_949_.jpg,data/suim_processed/masks/train_val/f_r_949_.png,640,480,640,480,0,0|6,bit_threshold,0
train_val,f_r_94_,data/suim_processed/images/train_val/f_r_94_.jpg,data/suim_processed/masks/train_val/f_r_94_.png,640,480,640,480,0,5|6,bit_threshold,0
train_val,f_r_953_,data/suim_processed/images/train_val/f_r_953_.jpg,data/suim_processed/masks/train_val/f_r_953_.png,640,480,640,480,0,0|5|6,bit_threshold,0
train_val,f_r_956_,data/suim_processed/images/train_val/f_r_956_.jpg,data/suim_processed/masks/train_val/f_r_956_.png,640,480,640,480,0,0|5|6,bit_threshold,0
train_val,f_r_963_,data/suim_processed/images/train_val/f_r_963_.jpg,data/suim_processed/masks/train_val/f_r_963_.png,640,480,640,480,0,0|4|5|6|7,bit_threshold,212377
train_val,f_r_968_,data/suim_processed/images/train_val/f_r_968_.jpg,data/suim_processed/masks/train_val/f_r_968_.png,590,375,590,430,1,0|4|5|6|7,bit_threshold,87808
train_val,f_r_969_,data/suim_processed/images/train_val/f_r_969_.jpg,data/suim_processed/masks/train_val/f_r_969_.png,640,480,640,480,0,0|5|6,bit_threshold,0
train_val,f_r_970_,data/suim_processed/images/train_val/f_r_970_.jpg,data/suim_processed/masks/train_val/f_r_970_.png,640,480,640,480,0,0|5|6,bit_threshold,0
train_val,f_r_973_,data/suim_processed/images/train_val/f_r_973_.jpg,data/suim_processed/masks/train_val/f_r_973_.png,640,480,640,480,0,0|5|6,bit_threshold,0
train_val,f_r_974_,data/suim_processed/images/train_val/f_r_974_.jpg,data/suim_processed/masks/train_val/f_r_974_.png,640,480,640,480,0,0|6,bit_threshold,0
train_val,f_r_979_,data/suim_processed/images/train_val/f_r_979_.jpg,data/suim_processed/masks/train_val/f_r_979_.png,960,540,960,540,0,0|5|6,bit_threshold,0
train_val,f_r_97_,data/suim_processed/images/train_val/f_r_97_.jpg,data/suim_processed/masks/train_val/f_r_97_.png,640,480,640,480,0,0|5|6,bit_threshold,0
train_val,f_r_980_,data/suim_processed/images/train_val/f_r_980_.jpg,data/suim_processed/masks/train_val/f_r_980_.png,640,480,640,480,0,0|2|5|6,bit_threshold,0
train_val,f_r_988_,data/suim_processed/images/train_val/f_r_988_.jpg,data/suim_processed/masks/train_val/f_r_988_.png,640,480,640,480,0,0|2|5|6,bit_threshold,0
train_val,f_r_989_,data/suim_processed/images/train_val/f_r_989_.jpg,data/suim_processed/masks/train_val/f_r_989_.png,640,480,640,480,0,0|5|6|7,bit_threshold,0
train_val,f_r_991_,data/suim_processed/images/train_val/f_r_991_.jpg,data/suim_processed/masks/train_val/f_r_991_.png,590,375,590,430,1,0|6|7,bit_threshold,102337
train_val,f_r_992_,data/suim_processed/images/train_val/f_r_992_.jpg,data/suim_processed/masks/train_val/f_r_992_.png,640,480,640,480,0,0|2|5|7,bit_threshold,0
train_val,f_r_993_,data/suim_processed/images/train_val/f_r_993_.jpg,data/suim_processed/masks/train_val/f_r_993_.png,640,480,640,480,0,0|5|6,bit_threshold,0
train_val,f_r_999_,data/suim_processed/images/train_val/f_r_999_.jpg,data/suim_processed/masks/train_val/f_r_999_.png,640,480,640,480,0,0|2|5|6,bit_threshold,0
train_val,f_r_9_,data/suim_processed/images/train_val/f_r_9_.jpg,data/suim_processed/masks/train_val/f_r_9_.png,640,480,640,480,0,0|5|6|7,bit_threshold,0
train_val,n_l_101_,data/suim_processed/images/train_val/n_l_101_.jpg,data/suim_processed/masks/train_val/n_l_101_.png,640,480,640,480,0,5|7,bit_threshold,0
train_val,n_l_103_,data/suim_processed/images/train_val/n_l_103_.jpg,data/suim_processed/masks/train_val/n_l_103_.png,640,480,640,480,0,6|7,bit_threshold,0
train_val,n_l_104_,data/suim_processed/images/train_val/n_l_104_.jpg,data/suim_processed/masks/train_val/n_l_104_.png,960,540,960,540,0,0|2|5|6|7,bit_threshold,0
train_val,n_l_105_,data/suim_processed/images/train_val/n_l_105_.jpg,data/suim_processed/masks/train_val/n_l_105_.png,960,540,960,540,0,0|2|5|6|7,bit_threshold,0
train_val,n_l_106_,data/suim_processed/images/train_val/n_l_106_.jpg,data/suim_processed/masks/train_val/n_l_106_.png,960,540,960,540,0,0|1|4|7,bit_threshold,0
train_val,n_l_107_,data/suim_processed/images/train_val/n_l_107_.jpg,data/suim_processed/masks/train_val/n_l_107_.png,640,480,640,480,0,6|7,bit_threshold,0
train_val,n_l_108_,data/suim_processed/images/train_val/n_l_108_.jpg,data/suim_processed/masks/train_val/n_l_108_.png,640,480,640,480,0,2|5|6|7,bit_threshold,0
train_val,n_l_109_,data/suim_processed/images/train_val/n_l_109_.jpg,data/suim_processed/masks/train_val/n_l_109_.png,960,540,960,540,0,0|2|5|6|7,bit_threshold,0
train_val,n_l_10_,data/suim_processed/images/train_val/n_l_10_.jpg,data/suim_processed/masks/train_val/n_l_10_.png,960,540,960,540,0,5|6|7,bit_threshold,0
train_val,n_l_110_,data/suim_processed/images/train_val/n_l_110_.jpg,data/suim_processed/masks/train_val/n_l_110_.png,640,480,640,480,0,5|6|7,bit_threshold,0
train_val,n_l_112_,data/suim_processed/images/train_val/n_l_112_.jpg,data/suim_processed/masks/train_val/n_l_112_.png,640,480,640,480,0,0|5,bit_threshold,0
train_val,n_l_11_,data/suim_processed/images/train_val/n_l_11_.jpg,data/suim_processed/masks/train_val/n_l_11_.png,640,480,640,480,0,0|6,bit_threshold,0
train_val,n_l_13_,data/suim_processed/images/train_val/n_l_13_.jpg,data/suim_processed/masks/train_val/n_l_13_.png,640,480,640,480,0,0|6|7,bit_threshold,0
train_val,n_l_14_,data/suim_processed/images/train_val/n_l_14_.jpg,data/suim_processed/masks/train_val/n_l_14_.png,960,540,960,540,0,0|5|6,bit_threshold,0
train_val,n_l_16_,data/suim_processed/images/train_val/n_l_16_.jpg,data/suim_processed/masks/train_val/n_l_16_.png,960,540,960,540,0,0|1|4|7,bit_threshold,0
train_val,n_l_17_,data/suim_processed/images/train_val/n_l_17_.jpg,data/suim_processed/masks/train_val/n_l_17_.png,960,540,960,540,0,2|5|7,bit_threshold,0
train_val,n_l_19_,data/suim_processed/images/train_val/n_l_19_.jpg,data/suim_processed/masks/train_val/n_l_19_.png,960,540,960,540,0,0|2|5|6|7,bit_threshold,0
train_val,n_l_20_,data/suim_processed/images/train_val/n_l_20_.jpg,data/suim_processed/masks/train_val/n_l_20_.png,960,540,960,540,0,0|5|6,bit_threshold,0
train_val,n_l_21_,data/suim_processed/images/train_val/n_l_21_.jpg,data/suim_processed/masks/train_val/n_l_21_.png,960,540,960,540,0,0|1|4,bit_threshold,0
train_val,n_l_22_,data/suim_processed/images/train_val/n_l_22_.jpg,data/suim_processed/masks/train_val/n_l_22_.png,960,540,960,540,0,0|5|6|7,bit_threshold,0
train_val,n_l_24_,data/suim_processed/images/train_val/n_l_24_.jpg,data/suim_processed/masks/train_val/n_l_24_.png,640,480,640,480,0,0|2|5|7,bit_threshold,0
train_val,n_l_25_,data/suim_processed/images/train_val/n_l_25_.jpg,data/suim_processed/masks/train_val/n_l_25_.png,960,540,960,540,0,0|4|7,bit_threshold,0
train_val,n_l_28_,data/suim_processed/images/train_val/n_l_28_.jpg,data/suim_processed/masks/train_val/n_l_28_.png,960,540,960,540,0,0|1|4,bit_threshold,0
train_val,n_l_2_,data/suim_processed/images/train_val/n_l_2_.jpg,data/suim_processed/masks/train_val/n_l_2_.png,640,480,640,480,0,6|7,bit_threshold,0
train_val,n_l_30_,data/suim_processed/images/train_val/n_l_30_.jpg,data/suim_processed/masks/train_val/n_l_30_.png,960,540,960,540,0,0|1|5,bit_threshold,0
train_val,n_l_31_,data/suim_processed/images/train_val/n_l_31_.jpg,data/suim_processed/masks/train_val/n_l_31_.png,640,480,640,480,0,5|6,bit_threshold,0
train_val,n_l_32_,data/suim_processed/images/train_val/n_l_32_.jpg,data/suim_processed/masks/train_val/n_l_32_.png,960,540,960,540,0,0|1|4|7,bit_threshold,0
train_val,n_l_33_,data/suim_processed/images/train_val/n_l_33_.jpg,data/suim_processed/masks/train_val/n_l_33_.png,640,480,640,480,0,0|3|6,bit_threshold,0
train_val,n_l_35_,data/suim_processed/images/train_val/n_l_35_.jpg,data/suim_processed/masks/train_val/n_l_35_.png,640,480,640,480,0,2|5|7,bit_threshold,0
train_val,n_l_38_,data/suim_processed/images/train_val/n_l_38_.jpg,data/suim_processed/masks/train_val/n_l_38_.png,960,540,960,540,0,0|5|6,bit_threshold,0
train_val,n_l_39_,data/suim_processed/images/train_val/n_l_39_.jpg,data/suim_processed/masks/train_val/n_l_39_.png,960,540,960,540,0,0|2|5|6|7,bit_threshold,0
train_val,n_l_40_,data/suim_processed/images/train_val/n_l_40_.jpg,data/suim_processed/masks/train_val/n_l_40_.png,640,480,640,480,0,2|6|7,bit_threshold,0
train_val,n_l_41_,data/suim_processed/images/train_val/n_l_41_.jpg,data/suim_processed/masks/train_val/n_l_41_.png,640,480,640,480,0,5|7,bit_threshold,0
train_val,n_l_42_,data/suim_processed/images/train_val/n_l_42_.jpg,data/suim_processed/masks/train_val/n_l_42_.png,640,480,640,480,0,0|1|5|7,bit_threshold,0
train_val,n_l_45_,data/suim_processed/images/train_val/n_l_45_.jpg,data/suim_processed/masks/train_val/n_l_45_.png,640,480,640,480,0,0|6|7,bit_threshold,0
train_val,n_l_46_,data/suim_processed/images/train_val/n_l_46_.jpg,data/suim_processed/masks/train_val/n_l_46_.png,640,480,640,480,0,5|6|7,bit_threshold,0
train_val,n_l_47_,data/suim_processed/images/train_val/n_l_47_.jpg,data/suim_processed/masks/train_val/n_l_47_.png,960,540,960,540,0,0|5|6|7,bit_threshold,0
train_val,n_l_4_,data/suim_processed/images/train_val/n_l_4_.jpg,data/suim_processed/masks/train_val/n_l_4_.png,960,540,960,540,0,0|5|6|7,bit_threshold,0
train_val,n_l_50_,data/suim_processed/images/train_val/n_l_50_.jpg,data/suim_processed/masks/train_val/n_l_50_.png,960,540,960,540,0,0|2|5,bit_threshold,0
train_val,n_l_51_,data/suim_processed/images/train_val/n_l_51_.jpg,data/suim_processed/masks/train_val/n_l_51_.png,960,540,960,540,0,0|1|4|7,bit_threshold,0
train_val,n_l_53_,data/suim_processed/images/train_val/n_l_53_.jpg,data/suim_processed/masks/train_val/n_l_53_.png,960,540,960,540,0,0|1|5|7,bit_threshold,0
train_val,n_l_55_,data/suim_processed/images/train_val/n_l_55_.jpg,data/suim_processed/masks/train_val/n_l_55_.png,960,540,960,540,0,0|1|5,bit_threshold,0
train_val,n_l_57_,data/suim_processed/images/train_val/n_l_57_.jpg,data/suim_processed/masks/train_val/n_l_57_.png,640,480,640,480,0,0|6,bit_threshold,0
train_val,n_l_59_,data/suim_processed/images/train_val/n_l_59_.jpg,data/suim_processed/masks/train_val/n_l_59_.png,640,480,640,480,0,0|6,bit_threshold,0
train_val,n_l_61_,data/suim_processed/images/train_val/n_l_61_.jpg,data/suim_processed/masks/train_val/n_l_61_.png,640,480,640,480,0,0|5|6,bit_threshold,0
train_val,n_l_62_,data/suim_processed/images/train_val/n_l_62_.jpg,data/suim_processed/masks/train_val/n_l_62_.png,640,480,640,480,0,5|7,bit_threshold,0
train_val,n_l_63_,data/suim_processed/images/train_val/n_l_63_.jpg,data/suim_processed/masks/train_val/n_l_63_.png,960,540,960,540,0,0|5|6,bit_threshold,0
train_val,n_l_64_,data/suim_processed/images/train_val/n_l_64_.jpg,data/suim_processed/masks/train_val/n_l_64_.png,960,540,960,540,0,0|1,bit_threshold,0
train_val,n_l_65_,data/suim_processed/images/train_val/n_l_65_.jpg,data/suim_processed/masks/train_val/n_l_65_.png,640,480,640,480,0,5|6|7,bit_threshold,0
train_val,n_l_68_,data/suim_processed/images/train_val/n_l_68_.jpg,data/suim_processed/masks/train_val/n_l_68_.png,960,540,960,540,0,0|5|6|7,bit_threshold,0
train_val,n_l_6_,data/suim_processed/images/train_val/n_l_6_.jpg,data/suim_processed/masks/train_val/n_l_6_.png,640,480,640,480,0,0|5|7,bit_threshold,0
train_val,n_l_70_,data/suim_processed/images/train_val/n_l_70_.jpg,data/suim_processed/masks/train_val/n_l_70_.png,960,540,960,540,0,5|6|7,bit_threshold,0
train_val,n_l_71_,data/suim_processed/images/train_val/n_l_71_.jpg,data/suim_processed/masks/train_val/n_l_71_.png,640,480,640,480,0,0|5,bit_threshold,0
train_val,n_l_74_,data/suim_processed/images/train_val/n_l_74_.jpg,data/suim_processed/masks/train_val/n_l_74_.png,640,480,640,480,0,1|2|5|7,bit_threshold,0
train_val,n_l_75_,data/suim_processed/images/train_val/n_l_75_.jpg,data/suim_processed/masks/train_val/n_l_75_.png,640,480,640,480,0,0|5|6,bit_threshold,0
train_val,n_l_76_,data/suim_processed/images/train_val/n_l_76_.jpg,data/suim_processed/masks/train_val/n_l_76_.png,640,480,640,480,0,0|6|7,bit_threshold,0
train_val,n_l_78_,data/suim_processed/images/train_val/n_l_78_.jpg,data/suim_processed/masks/train_val/n_l_78_.png,640,480,640,480,0,5|6|7,bit_threshold,0
train_val,n_l_80_,data/suim_processed/images/train_val/n_l_80_.jpg,data/suim_processed/masks/train_val/n_l_80_.png,640,480,640,480,0,6|7,bit_threshold,0
train_val,n_l_81_,data/suim_processed/images/train_val/n_l_81_.jpg,data/suim_processed/masks/train_val/n_l_81_.png,960,540,960,540,0,0|1,bit_threshold,0
train_val,n_l_83_,data/suim_processed/images/train_val/n_l_83_.jpg,data/suim_processed/masks/train_val/n_l_83_.png,640,480,640,480,0,0|5|6,bit_threshold,0
train_val,n_l_85_,data/suim_processed/images/train_val/n_l_85_.jpg,data/suim_processed/masks/train_val/n_l_85_.png,640,480,640,480,0,0|5|6,bit_threshold,0
train_val,n_l_88_,data/suim_processed/images/train_val/n_l_88_.jpg,data/suim_processed/masks/train_val/n_l_88_.png,640,480,640,480,0,6|7,bit_threshold,0
train_val,n_l_89_,data/suim_processed/images/train_val/n_l_89_.jpg,data/suim_processed/masks/train_val/n_l_89_.png,640,480,640,480,0,6|7,bit_threshold,0
train_val,n_l_8_,data/suim_processed/images/train_val/n_l_8_.jpg,data/suim_processed/masks/train_val/n_l_8_.png,640,480,640,480,0,6|7,bit_threshold,0
train_val,n_l_91_,data/suim_processed/images/train_val/n_l_91_.jpg,data/suim_processed/masks/train_val/n_l_91_.png,640,480,640,480,0,0|5,bit_threshold,0
train_val,n_l_93_,data/suim_processed/images/train_val/n_l_93_.jpg,data/suim_processed/masks/train_val/n_l_93_.png,960,540,960,540,0,0|5|6,bit_threshold,0
train_val,n_l_94_,data/suim_processed/images/train_val/n_l_94_.jpg,data/suim_processed/masks/train_val/n_l_94_.png,960,540,960,540,0,0|5|6|7,bit_threshold,0
train_val,n_l_95_,data/suim_processed/images/train_val/n_l_95_.jpg,data/suim_processed/masks/train_val/n_l_95_.png,960,540,960,540,0,5|6|7,bit_threshold,0
train_val,n_l_98_,data/suim_processed/images/train_val/n_l_98_.jpg,data/suim_processed/masks/train_val/n_l_98_.png,640,480,640,480,0,2|5|6|7,bit_threshold,0
train_val,n_l_99_,data/suim_processed/images/train_val/n_l_99_.jpg,data/suim_processed/masks/train_val/n_l_99_.png,960,540,960,540,0,0|4,bit_threshold,0
train_val,n_l_9_,data/suim_processed/images/train_val/n_l_9_.jpg,data/suim_processed/masks/train_val/n_l_9_.png,960,540,960,540,0,0|1|4|7,bit_threshold,0
train_val,w_r_100_,data/suim_processed/images/train_val/w_r_100_.jpg,data/suim_processed/masks/train_val/w_r_100_.png,640,480,640,480,0,0|1|3|5|7,bit_threshold,0
train_val,w_r_103_,data/suim_processed/images/train_val/w_r_103_.jpg,data/suim_processed/masks/train_val/w_r_103_.png,640,480,640,480,0,0|1|3|5,bit_threshold,0
train_val,w_r_105_,data/suim_processed/images/train_val/w_r_105_.jpg,data/suim_processed/masks/train_val/w_r_105_.png,640,480,640,480,0,0|3|5|7,bit_threshold,0
train_val,w_r_106_,data/suim_processed/images/train_val/w_r_106_.jpg,data/suim_processed/masks/train_val/w_r_106_.png,640,480,640,480,0,0|2|3|7,bit_threshold,0
train_val,w_r_114_,data/suim_processed/images/train_val/w_r_114_.jpg,data/suim_processed/masks/train_val/w_r_114_.png,640,480,640,480,0,0|2|3|7,bit_threshold,0
train_val,w_r_117_,data/suim_processed/images/train_val/w_r_117_.jpg,data/suim_processed/masks/train_val/w_r_117_.png,640,480,640,480,0,0|1|3,bit_threshold,0
train_val,w_r_118_,data/suim_processed/images/train_val/w_r_118_.jpg,data/suim_processed/masks/train_val/w_r_118_.png,640,480,640,480,0,0|1|3|7,bit_threshold,0
train_val,w_r_11_,data/suim_processed/images/train_val/w_r_11_.jpg,data/suim_processed/masks/train_val/w_r_11_.png,640,480,640,480,0,0|1|3|5,bit_threshold,0
train_val,w_r_120_,data/suim_processed/images/train_val/w_r_120_.jpg,data/suim_processed/masks/train_val/w_r_120_.png,640,480,640,480,0,0|1|3,bit_threshold,0
train_val,w_r_121_,data/suim_processed/images/train_val/w_r_121_.jpg,data/suim_processed/masks/train_val/w_r_121_.png,640,480,640,480,0,0|1|3|7,bit_threshold,0
train_val,w_r_122_,data/suim_processed/images/train_val/w_r_122_.jpg,data/suim_processed/masks/train_val/w_r_122_.png,640,480,640,480,0,0|1|2|3|7,bit_threshold,0
train_val,w_r_123_,data/suim_processed/images/train_val/w_r_123_.jpg,data/suim_processed/masks/train_val/w_r_123_.png,640,480,640,480,0,3|6|7,bit_threshold,0
train_val,w_r_126_,data/suim_processed/images/train_val/w_r_126_.jpg,data/suim_processed/masks/train_val/w_r_126_.png,640,480,640,480,0,0|1|3,bit_threshold,0
train_val,w_r_127_,data/suim_processed/images/train_val/w_r_127_.jpg,data/suim_processed/masks/train_val/w_r_127_.png,640,480,640,480,0,0|1|2|3|7,bit_threshold,0
train_val,w_r_129_,data/suim_processed/images/train_val/w_r_129_.jpg,data/suim_processed/masks/train_val/w_r_129_.png,640,480,640,480,0,0|3|7,bit_threshold,0
train_val,w_r_130_,data/suim_processed/images/train_val/w_r_130_.jpg,data/suim_processed/masks/train_val/w_r_130_.png,640,480,640,480,0,0|1|3,bit_threshold,0
train_val,w_r_131_,data/suim_processed/images/train_val/w_r_131_.jpg,data/suim_processed/masks/train_val/w_r_131_.png,640,480,640,480,0,3|5|6|7,bit_threshold,0
train_val,w_r_133_,data/suim_processed/images/train_val/w_r_133_.jpg,data/suim_processed/masks/train_val/w_r_133_.png,640,480,640,480,0,0|1|3|7,bit_threshold,0
train_val,w_r_134_,data/suim_processed/images/train_val/w_r_134_.jpg,data/suim_processed/masks/train_val/w_r_134_.png,640,480,640,480,0,0|3|5|6|7,bit_threshold,0
train_val,w_r_135_,data/suim_processed/images/train_val/w_r_135_.jpg,data/suim_processed/masks/train_val/w_r_135_.png,640,480,640,480,0,0|3,bit_threshold,0
train_val,w_r_139_,data/suim_processed/images/train_val/w_r_139_.jpg,data/suim_processed/masks/train_val/w_r_139_.png,640,480,640,480,0,0|3,bit_threshold,0
train_val,w_r_142_,data/suim_processed/images/train_val/w_r_142_.jpg,data/suim_processed/masks/train_val/w_r_142_.png,640,480,640,480,0,0|1|3,bit_threshold,0
train_val,w_r_143_,data/suim_processed/images/train_val/w_r_143_.jpg,data/suim_processed/masks/train_val/w_r_143_.png,640,480,640,480,0,0|1|5,bit_threshold,0
train_val,w_r_144_,data/suim_processed/images/train_val/w_r_144_.jpg,data/suim_processed/masks/train_val/w_r_144_.png,640,480,640,480,0,0|1|2|3|7,bit_threshold,0
train_val,w_r_148_,data/suim_processed/images/train_val/w_r_148_.jpg,data/suim_processed/masks/train_val/w_r_148_.png,640,480,640,480,0,0|3,bit_threshold,0
train_val,w_r_149_,data/suim_processed/images/train_val/w_r_149_.jpg,data/suim_processed/masks/train_val/w_r_149_.png,640,480,640,480,0,0|1|3,bit_threshold,0
train_val,w_r_151_,data/suim_processed/images/train_val/w_r_151_.jpg,data/suim_processed/masks/train_val/w_r_151_.png,640,480,640,480,0,0|1|3|5|7,bit_threshold,0
train_val,w_r_153_,data/suim_processed/images/train_val/w_r_153_.jpg,data/suim_processed/masks/train_val/w_r_153_.png,640,480,640,480,0,1|3|7,bit_threshold,0
train_val,w_r_154_,data/suim_processed/images/train_val/w_r_154_.jpg,data/suim_processed/masks/train_val/w_r_154_.png,640,480,640,480,0,0|2|3,bit_threshold,0
train_val,w_r_155_,data/suim_processed/images/train_val/w_r_155_.jpg,data/suim_processed/masks/train_val/w_r_155_.png,640,480,640,480,0,0|3|5,bit_threshold,0
train_val,w_r_156_,data/suim_processed/images/train_val/w_r_156_.jpg,data/suim_processed/masks/train_val/w_r_156_.png,640,480,640,480,0,0|3,bit_threshold,0
train_val,w_r_159_,data/suim_processed/images/train_val/w_r_159_.jpg,data/suim_processed/masks/train_val/w_r_159_.png,640,480,640,480,0,0|3,bit_threshold,0
train_val,w_r_160_,data/suim_processed/images/train_val/w_r_160_.jpg,data/suim_processed/masks/train_val/w_r_160_.png,640,480,640,480,0,0|1|5|7,bit_threshold,0
train_val,w_r_162_,data/suim_processed/images/train_val/w_r_162_.jpg,data/suim_processed/masks/train_val/w_r_162_.png,640,480,640,480,0,2|3,bit_threshold,0
train_val,w_r_166_,data/suim_processed/images/train_val/w_r_166_.jpg,data/suim_processed/masks/train_val/w_r_166_.png,640,480,640,480,0,0|1|3,bit_threshold,0
train_val,w_r_168_,data/suim_processed/images/train_val/w_r_168_.jpg,data/suim_processed/masks/train_val/w_r_168_.png,640,480,640,480,0,0|1|3,bit_threshold,0
train_val,w_r_169_,data/suim_processed/images/train_val/w_r_169_.jpg,data/suim_processed/masks/train_val/w_r_169_.png,640,480,640,480,0,0|1|3,bit_threshold,0
train_val,w_r_16_,data/suim_processed/images/train_val/w_r_16_.jpg,data/suim_processed/masks/train_val/w_r_16_.png,640,480,640,480,0,0|1|3,bit_threshold,0
