sample_id,source_partition,source_image_id,image_path,mask_path,image_sha256,mask_sha256,width,height,annotation_count,present_classes,pixels_class_0,pixels_class_1,pixels_class_2,pixels_class_3,pixels_class_4,pixels_class_5,pixels_class_6,pixels_class_7,admission_status,admission_reason,scene_group_id
uiis_train_003719,train,3719,data\uiis_raw\train\XXL_478.jpg,data\uiis_processed\semantic_masks\train\uiis_train_003719.png,01bcf1d685c3d88589122f9cf73e39f74ed020cd693d446782ad7e5957c18aed,dccc6b896eacd2e4d63f8cf7b59396f44696887e2a28b28d99ce14ce146f9b77,960,540,11,0;5;6,369228,0,0,0,0,146425,2747,0,include,cleared_suim_overlap_and_exact_duplicate_screen,uiis_scene:uiis_train_003719
uiis_train_003727,train,3727,data\uiis_raw\train\XXL_486.jpg,data\uiis_processed\semantic_masks\train\uiis_train_003727.png,f2111f4a40d89fb6aaf396b899fa6579a705d22e5e0ecb7255dd332bc78f8e47,dc14808402fc1038059adb5a56dd1aac5e9f2e9127a450fe0cdf7ba292da366d,1280,720,1,0;4,890974,0,0,0,30626,0,0,0,include,cleared_suim_overlap_and_exact_duplicate_screen,uiis_scene:uiis_train_003727
uiis_train_003728,train,3728,data\uiis_raw\train\XXL_487.jpg,data\uiis_processed\semantic_masks\train\uiis_train_003728.png,72c7d31693d5ec0740ac381fde66f7dc0e4e8e1a12e9ce5775136257fbd23a5c,63dd54148d5efffb155ab3ab120a3d715ea0be7fd9dc388d051d168d4197c3d0,1280,720,1,0;6,823314,0,0,0,0,0,98286,0,include,cleared_suim_overlap_and_exact_duplicate_screen,uiis_scene:uiis_train_003728
uiis_train_003730,train,3730,data\uiis_raw\train\XXL_489.jpg,data\uiis_processed\semantic_masks\train\uiis_train_003730.png,71e71ebe87a4714badf2e84562ab8f9875a2c8a40084d6bf51f81a599980fd23,919fa30b288d869c1c145c46c042385338cfe853e0fdd4a6e8a1bfc394d583c0,960,540,4,0;5;6,341589,0,0,0,0,161901,14910,0,include,cleared_suim_overlap_and_exact_duplicate_screen,uiis_scene:uiis_train_003730
uiis_train_003733,train,3733,data\uiis_raw\train\XXL_491.jpg,data\uiis_processed\semantic_masks\train\uiis_train_003733.png,84203f653eac1a740071e94e58a4ff0701f7bcd561d9cd6aac6f1bc388980d48,84cd11eba0870fcf10064e9be15b0c356296f5f05d244434b58c5b40dae0a594,2000,1450,8,0;1;6,1687114,1133559,0,0,0,0,79327,0,include,cleared_suim_overlap_and_exact_duplicate_screen,uiis_scene:uiis_train_003733
uiis_train_003738,train,3738,data\uiis_raw\train\XXL_496.jpg,data\uiis_processed\semantic_masks\train\uiis_train_003738.png,4e3cc4393f229667e5d7d7f662ec8f65a375dd43a0f6d540ac9e039869aa1933,514742027e3e01ce4710c7d473813e35610f87e616e7dd9895a4aba8b1db8a6f,1280,720,3,0;5;6,558294,0,0,0,0,179505,183801,0,include,cleared_suim_overlap_and_exact_duplicate_screen,uiis_scene:uiis_train_003558
uiis_train_003745,train,3745,data\uiis_raw\train\XXL_502.jpg,data\uiis_processed\semantic_masks\train\uiis_train_003745.png,d9c4333efe7fe441e93bf50230408d17996ad36a3cec88c09f2fdd420905321a,b1798d3ce6ec68b3c1ad5a6eee4c647289e4a347dba0a3808a6a3fb6d803d6b6,1024,768,10,0;6,768972,0,0,0,0,0,17460,0,include,cleared_suim_overlap_and_exact_duplicate_screen,uiis_scene:uiis_train_003745
uiis_train_003749,train,3749,data\uiis_raw\train\XXL_506.jpg,data\uiis_processed\semantic_masks\train\uiis_train_003749.png,3e9360c542384c5fce74a4a8671de4dd6710d943dd352a67482328f0e2241278,23ac49fc54601f72c4281658352a8d99d9fc7d7c65a2e35ba97f0a21e8059749,1366,738,19,0;5;6,827252,0,0,0,0,50561,130295,0,include,cleared_suim_overlap_and_exact_duplicate_screen,uiis_scene:uiis_train_003749
uiis_train_003755,train,3755,data\uiis_raw\train\XXL_512.jpg,data\uiis_processed\semantic_masks\train\uiis_train_003755.png,f3a19ed5a3271eadcd6057cb94b7fa83106a3a47d04193f31b427eea623fc260,5b4e372a69eb3abe58c6ed6314b4da684be571d2b90cd3c8aa5bca54f5f3ade2,1280,720,3,0;5,413205,0,0,0,0,508395,0,0,include,cleared_suim_overlap_and_exact_duplicate_screen,uiis_scene:uiis_train_003755
uiis_train_003759,train,3759,data\uiis_raw\train\XXL_519.jpg,data\uiis_processed\semantic_masks\train\uiis_train_003759.png,b2d7d8c20575997312e38a742b1c4e72bd583e1a69b1cd5e915a9c3de77fdc8a,3e664f516ee5641721d7524d0856612789235f12bd00e7ea605d965930b34036,1280,720,1,0;6,739916,0,0,0,0,0,181684,0,include,cleared_suim_overlap_and_exact_duplicate_screen,uiis_scene:uiis_train_003446
uiis_train_003764,train,3764,data\uiis_raw\train\XXL_524.jpg,data\uiis_processed\semantic_masks\train\uiis_train_003764.png,99d5542b56dbfd4d51a8299d24c05240d3e69a870fa11d3ed45fd70503db21b4,df437a2744f8a66776f460c2de602fe66b421636b6af9d74c23dc8799af2f14e,1204,800,21,0;6,661105,0,0,0,0,0,302095,0,include,cleared_suim_overlap_and_exact_duplicate_screen,uiis_scene:uiis_train_003764
uiis_train_003781,train,3781,data\uiis_raw\train\XXL_541.jpg,data\uiis_processed\semantic_masks\train\uiis_train_003781.png,a00d2bb0087f942f9be97e61ba2815fc4fb2eb8c2b8cc96f14c4d71ae7a8f0a9,7936640b8c99d20e9f7f748dbee89475a1771ce663ea4ac382acaf0f6e79090b,1024,718,5,0;1;5;6,601378,67989,0,0,0,64120,1745,0,include,cleared_suim_overlap_and_exact_duplicate_screen,uiis_scene:uiis_train_003781
uiis_train_003788,train,3788,data\uiis_raw\train\XXL_550.jpg,data\uiis_processed\semantic_masks\train\uiis_train_003788.png,7e483d4a2e6217b07fb65f443acdb937ff259e60aa0c9a00503bf03af32a692a,2055995f3a35257f551c288584249f78bb6bd268d3c5549f4057083452aa70ec,960,540,1,0;1,278647,239753,0,0,0,0,0,0,include,cleared_suim_overlap_and_exact_duplicate_screen,uiis_scene:uiis_train_003788
uiis_train_003789,train,3789,data\uiis_raw\train\XXL_551.jpg,data\uiis_processed\semantic_masks\train\uiis_train_003789.png,49388a7b7b7a168999a05ac76e4191c015daa37f4dbcf74a50841a89bbe99789,52850c14c6d8178dfba9858ee8375244bafd0f5a068bf5babd45134296151b0a,1280,720,3,0;6;7,404916,0,0,0,0,0,6464,510220,include,cleared_suim_overlap_and_exact_duplicate_screen,uiis_scene:uiis_train_003789
uiis_train_003793,train,3793,data\uiis_raw\train\XXL_555.jpg,data\uiis_processed\semantic_masks\train\uiis_train_003793.png,b5e937a7379f777aa4a31b5aa8f36434102606e5928e011bbed83db99d82e915,f578744ed9f661c5b15c2bafea48ae2296e1665f4903221148f5e1e29212b5a0,1800,1350,8,0;5;6,903604,0,0,0,0,1491280,35116,0,include,cleared_suim_overlap_and_exact_duplicate_screen,uiis_scene:uiis_train_003793
uiis_train_003795,train,3795,data\uiis_raw\train\XXL_557.jpg,data\uiis_processed\semantic_masks\train\uiis_train_003795.png,efa7a8ac4b2feb3457e4bd4285b9f3e280c8d47103026994e9fb1542c6942fff,11869046f11a184d745a46a4db131389b3054f3aeb1f80253f69230351e4afae,960,540,3,0;1;7,288364,25278,0,0,0,0,0,204758,include,cleared_suim_overlap_and_exact_duplicate_screen,uiis_scene:uiis_train_003795
uiis_train_003802,train,3802,data\uiis_raw\train\XXL_564.jpg,data\uiis_processed\semantic_masks\train\uiis_train_003802.png,8b5c247ad26209a54a20eb14228a54ae318c98882a057c35b08cef580c40b7eb,4ab46a5a57b1b3f62a18c8f807790401a90cf05f5da59f5c5e16c869461f2d53,1280,720,3,0;5;6,342760,0,0,0,0,531609,47231,0,include,cleared_suim_overlap_and_exact_duplicate_screen,uiis_scene:uiis_train_003802
uiis_train_003808,train,3808,data\uiis_raw\train\XXL_57.jpg,data\uiis_processed\semantic_masks\train\uiis_train_003808.png,de925fe05d1e86721ee0ff23df0e3b165cec7ddcd064fa868085ff4d083fe745,5727e422136dd340ef72c30473fda5a6ba1c627960d700c708b2d6a3a28ecc28,1280,720,6,0;5;6,684852,0,0,0,0,75933,160815,0,include,cleared_suim_overlap_and_exact_duplicate_screen,uiis_scene:uiis_train_003808
uiis_train_003817,train,3817,data\uiis_raw\train\XXL_581.jpg,data\uiis_processed\semantic_masks\train\uiis_train_003817.png,03742df0043d1b4ce5dc6a145530d2eb90e3dc1dbb209e872a470cbaa64e9cd3,2c8b16a88e96a30f2705b2a7b67a2500a0821fbc1f53cadea67493a1b6132aa8,800,600,1,0;7,305802,0,0,0,0,0,0,174198,include,cleared_suim_overlap_and_exact_duplicate_screen,uiis_scene:uiis_train_003817
uiis_train_003832,train,3832,data\uiis_raw\train\XXL_598.jpg,data\uiis_processed\semantic_masks\train\uiis_train_003832.png,c34c88e9dedb2200e69d2f6793c3aac05d11d5c9364bec5efbb7d678357b67dd,5fbdd4191841aa0ce61e61fa5f4f648a5bdaa53c25f08cb046627ca1fab882be,800,600,1,0;7,307754,0,0,0,0,0,0,172246,include,cleared_suim_overlap_and_exact_duplicate_screen,uiis_scene:uiis_train_003832
uiis_train_003834,train,3834,data\uiis_raw\train\XXL_6.jpg,data\uiis_processed\semantic_masks\train\uiis_train_003834.png,e0bab798a0dfd5715f89b8d08db9f733db65fc33fddaccabd144e6b6d6934e21,b5fd63419887dedc1005f306ffd1122ab8ee986205c44fe5891b2e6c9807ba22,1280,720,5,0;2;5;7,566620,0,13909,0,0,30474,0,310597,include,cleared_suim_overlap_and_exact_duplicate_screen,uiis_scene:uiis_train_003637
uiis_train_003837,train,3837,data\uiis_raw\train\XXL_603.jpg,data\uiis_processed\semantic_masks\train\uiis_train_003837.png,dde14f95a6deb72a049a01e10ec2ed4f69d0bb5c93393d1ce3ebaa89a8b70d3e,cc25693b9934f02b634d33cf83f6b7630045e406c59eba03b5c53ede9795cd38,960,540,3,0;5;6,343668,0,0,0,0,132393,42339,0,include,cleared_suim_overlap_and_exact_duplicate_screen,uiis_scene:uiis_train_003837
uiis_train_003843,train,3843,data\uiis_raw\train\XXL_61.jpg,data\uiis_processed\semantic_masks\train\uiis_train_003843.png,be357130a07fcc94e4adb1f92bfbbaa70e2e2f38459a571797c5e34240a7dddf,a1626095297c5dd61ae6885aced101572d34deea53ad5379c1ff876655a84a74,1280,720,5,0;5,498927,0,0,0,0,422673,0,0,include,cleared_suim_overlap_and_exact_duplicate_screen,uiis_scene:uiis_train_003755
uiis_train_003844,train,3844,data\uiis_raw\train\XXL_610.jpg,data\uiis_processed\semantic_masks\train\uiis_train_003844.png,3836f3e78f923b9cb02f6bf6c90a758d8e4cccea6b47bd895ea3ca66338c8a35,98b800b07b3545c6044395dcd936c2da0ef94efcaba7f2b93245048c02d96f52,960,540,2,0;1;4,226207,159768,0,0,132425,0,0,0,include,cleared_suim_overlap_and_exact_duplicate_screen,uiis_scene:uiis_train_003844
uiis_train_003848,train,3848,data\uiis_raw\train\XXL_616.jpg,data\uiis_processed\semantic_masks\train\uiis_train_003848.png,3d24523a02ada1d0cc0731404f87b935b45ba67f26b8b6f4c56e14466fcb3759,77f93a506186c2b7b07046a507d775ad5ba9abc0bf7582ba100f339442006c7b,960,540,2,0;1;4,283227,171838,0,0,63335,0,0,0,include,cleared_suim_overlap_and_exact_duplicate_screen,uiis_scene:uiis_train_003848
uiis_train_003872,train,3872,data\uiis_raw\train\XXL_640.jpg,data\uiis_processed\semantic_masks\train\uiis_train_003872.png,c7ea5fc23830a2273a442a87504452dc5edd370464a0e01cdf602972d99e6b2f,e723cc8dbf1335339542a82ff34d638247c4d17354337530e93df2a145956133,1024,768,4,0;1;3,505249,213592,0,67591,0,0,0,0,include,cleared_suim_overlap_and_exact_duplicate_screen,uiis_scene:uiis_train_003346
uiis_train_003873,train,3873,data\uiis_raw\train\XXL_641.jpg,data\uiis_processed\semantic_masks\train\uiis_train_003873.png,bb52a2425c1e8a0e5252aedb34c892bd8b67aaff3ca46bf842bf47ce6dbd7466,b5a386fb2627012a0026868288f61b3aabdcb41b71829b7f7e4ba86ca8c6e291,1280,720,6,0;6;7,642028,0,0,0,0,0,154936,124636,include,cleared_suim_overlap_and_exact_duplicate_screen,uiis_scene:uiis_train_003808
uiis_train_003881,train,3881,data\uiis_raw\train\XXL_65.jpg,data\uiis_processed\semantic_masks\train\uiis_train_003881.png,3501c2cb11b7988e883f3b8856b652af71aec69de08a9628bafd1b79936d1124,103282cefabc18a6178c6c4ae6fe81f5636a005777fbe60fbff33916474f7014,1280,720,4,0;1;5,594682,229328,0,0,0,97590,0,0,include,cleared_suim_overlap_and_exact_duplicate_screen,uiis_scene:uiis_train_003881
uiis_train_003882,train,3882,data\uiis_raw\train\XXL_650.jpg,data\uiis_processed\semantic_masks\train\uiis_train_003882.png,1fa89786558526ec0725493dc654fb266a3d6a0396e848bb009dcc318d587375,891b1cbe88931a9cb23edd43be8172ef211d1f30a08fc89681b47da299b82a76,960,540,3,0;1;4,327701,104031,0,0,86668,0,0,0,include,cleared_suim_overlap_and_exact_duplicate_screen,uiis_scene:uiis_train_001435
uiis_train_003884,train,3884,data\uiis_raw\train\XXL_652.jpg,data\uiis_processed\semantic_masks\train\uiis_train_003884.png,58e6304313f8b7c30a0ddd4c3a64d41a3c4b9a3a29e7260a743ac089b3c560dc,a903f1a8717d07756d438c1945b7ce9d75ddd9c231fd3734326f1d616124d8f0,1440,1080,2,0;5;6,421312,0,0,0,0,1007431,126457,0,include,cleared_suim_overlap_and_exact_duplicate_screen,uiis_scene:uiis_train_003884
uiis_train_003885,train,3885,data\uiis_raw\train\XXL_653.jpg,data\uiis_processed\semantic_masks\train\uiis_train_003885.png,44bb0786e12ee6cc3d1d63726c2f9386b6de8eaf8cbc47c44c71f4352f347c71,9ffe99996ecf524900689c04e01aa152a2f916bffd2d7f085217ff650d04bc52,960,540,2,0;1,395098,123302,0,0,0,0,0,0,include,cleared_suim_overlap_and_exact_duplicate_screen,uiis_scene:uiis_train_003885
uiis_train_003898,train,3898,data\uiis_raw\train\XXL_69.jpg,data\uiis_processed\semantic_masks\train\uiis_train_003898.png,54ef866077d3c9f9ac008d1a1befcc06067fe35925920e9a1ac782645d02fc6e,6924e73259029d4e92b0f27db1092cc6e16e8280db721a8172d39b83dbbeaeb9,1280,720,5,0;1;3,581081,132017,0,208502,0,0,0,0,include,cleared_suim_overlap_and_exact_duplicate_screen,uiis_scene:uiis_train_003898
uiis_train_003903,train,3903,data\uiis_raw\train\XXL_7.jpg,data\uiis_processed\semantic_masks\train\uiis_train_003903.png,1887e57650781207e82b697f0f4522a928fb91447eef0b26ea5bea37acf0feb6,327675c81bfd3bb3fb617a6ee5fede5d1feb0686aeb06a575823492f53e73b67,1280,720,5,0;1;2;5,297180,237291,198704,0,0,188425,0,0,include,cleared_suim_overlap_and_exact_duplicate_screen,uiis_scene:uiis_train_003533
uiis_train_003912,train,3912,data\uiis_raw\train\XXL_71.jpg,data\uiis_processed\semantic_masks\train\uiis_train_003912.png,7c40f17e6a0d7ce80ceeb0051db307de2f84e6006040410a6d082e272ff115e5,8f39d0e3241adf2a48e26b6d172343df326f900a470abb865badca17aa4b56b4,1280,720,3,0;3;5,475828,0,0,54898,0,390874,0,0,include,cleared_suim_overlap_and_exact_duplicate_screen,uiis_scene:uiis_train_003912
uiis_train_003914,train,3914,data\uiis_raw\train\XXL_72.jpg,data\uiis_processed\semantic_masks\train\uiis_train_003914.png,28d3a80dc6c8ab75a0ce9499b90b7fcbcfc88374ceb6c5c6421e151013e63f8b,e736db63b2603a9832f31251f94d113646be7fdb3c4653f17f770fceb14c0d80,1280,720,4,0;3;7,414122,0,0,76818,0,0,0,430660,include,cleared_suim_overlap_and_exact_duplicate_screen,uiis_scene:uiis_train_003512
uiis_train_003926,train,3926,data\uiis_raw\train\XXL_87.jpg,data\uiis_processed\semantic_masks\train\uiis_train_003926.png,67230d417d6f48e2820f27a330aac268b9eda93ca454fd14a5109a6e4d062c81,50e400dd0a9dc9a3269eef796134173b4a9f4e3ef0d522c2c53ae1edbf374526,1280,720,6,0;5;6,404991,0,0,0,0,503774,12835,0,include,cleared_suim_overlap_and_exact_duplicate_screen,uiis_scene:uiis_train_003926
uiis_train_003929,train,3929,data\uiis_raw\train\XXL_91.jpg,data\uiis_processed\semantic_masks\train\uiis_train_003929.png,286b16240278bf70c19a022ed12477cee11eacc93bc44556286b5d271335618b,ab68f327f93b3b0d969c07e2ca9c675a30ca37623ec80324452cd50299402302,1280,720,8,0;2;3;5,727615,0,154997,32424,0,6564,0,0,include,cleared_suim_overlap_and_exact_duplicate_screen,uiis_scene:uiis_train_003727
uiis_train_003934,train,3934,data\uiis_raw\train\XXL_96.jpg,data\uiis_processed\semantic_masks\train\uiis_train_003934.png,3b4893435c6bc905f08b9ffe5dd8800803ac142cf312f478c4e09b42de7a7b84,7974584189a981b59e79bee6d81b70196a9dda38cb66b72c7b1fce13c1f1f418,1280,720,7,0;5;6,558244,0,0,0,0,360407,2949,0,include,cleared_suim_overlap_and_exact_duplicate_screen,uiis_scene:uiis_train_003789
uiis_val_000003,val,3,data\uiis_raw\val\L_1029.jpg,data\uiis_processed\semantic_masks\val\uiis_val_000003.png,c149a42e27d085b9eeffe1ce2d460d76b367a69911b63f64acb0955f506f996b,7c98bf7ece602061f52dcff086fc5622137dd162176f912f69872002e1299ed3,256,256,1,0;5,62411,0,0,0,0,3125,0,0,include,cleared_suim_overlap_and_exact_duplicate_screen,uiis_scene:uiis_val_000003
uiis_val_000009,val,9,data\uiis_raw\val\L_1091.jpg,data\uiis_processed\semantic_masks\val\uiis_val_000009.png,cfdfdb8db2f455044e1b0009972a4997aed0a52964f4f8defe4aeda71717c322,12fecf42c249a752e0371d2d13c866d143ce3992b22bdf9b90afabc443e91936,256,256,5,0;5;6,54911,0,0,0,0,8908,1717,0,include,cleared_suim_overlap_and_exact_duplicate_screen,uiis_scene:uiis_val_000009
uiis_val_000033,val,33,data\uiis_raw\val\L_201.jpg,data\uiis_processed\semantic_masks\val\uiis_val_000033.png,6c83e2c4e131c2f74c839733d38df378da4843de143cbd52d0c58e69deec95b9,d52bb89c1b164523638c4c317ffaae1885bc2016d05ada2cc2959c399b5a2b4d,256,256,1,0;6,35490,0,0,0,0,0,30046,0,include,cleared_suim_overlap_and_exact_duplicate_screen,uiis_scene:uiis_val_000033
uiis_val_000077,val,77,data\uiis_raw\val\L_528.jpg,data\uiis_processed\semantic_masks\val\uiis_val_000077.png,76c372c493756777d4e5315aaf88fe106afff129095218a0b7e2631a435a7daf,af3a234acdd6c1cb6c6978a1cc46b6c1ea4405ee24c789b4d2d7e48503a7f318,256,256,2,0;5;6,18703,0,0,0,0,45860,973,0,include,cleared_suim_overlap_and_exact_duplicate_screen,uiis_scene:uiis_val_000077
uiis_val_000085,val,85,data\uiis_raw\val\L_565.jpg,data\uiis_processed\semantic_masks\val\uiis_val_000085.png,14e9a857d4ddcda5c6fea25be44c87367979d7febb625049a7cf2cf7ca46aca7,26423436386da15f883e4807074923be8b7e04d2b5bd7be4381082dd788818e1,256,256,3,0;6,19446,0,0,0,0,0,46090,0,include,cleared_suim_overlap_and_exact_duplicate_screen,uiis_scene:uiis_val_000085
uiis_val_000091,val,91,data\uiis_raw\val\L_59.jpg,data\uiis_processed\semantic_masks\val\uiis_val_000091.png,8c14a0aaf6e914967d719381859900170809dabd6fc0bc4788a2eb1026680f58,e6c314112509643aa213adbbd3779eb04dc266637142c730de15b4a667dbeae6,256,256,3,0;5;6,42106,0,0,0,0,22957,473,0,include,cleared_suim_overlap_and_exact_duplicate_screen,uiis_scene:uiis_val_000091
uiis_val_000092,val,92,data\uiis_raw\val\L_596.jpg,data\uiis_processed\semantic_masks\val\uiis_val_000092.png,7926192c9a4a8eadc5b3f069565e25a67c366ca8ccd87dfe9df7f1d640fdde38,b663338d9f7d348d5095054c19ea518f5f6c36ad42fb66b2d0be947184ef4d17,256,256,1,0;5,56307,0,0,0,0,9229,0,0,include,cleared_suim_overlap_and_exact_duplicate_screen,uiis_scene:uiis_val_000092
uiis_val_000093,val,93,data\uiis_raw\val\L_6.jpg,data\uiis_processed\semantic_masks\val\uiis_val_000093.png,402dd2f3ffe69d8f7ca360d645b05a2d5d759ae77b91776b43b0dd4e9010b634,0a5578d06e4a316bf5139761a6af17d810d89523d0f486e7e5fadfc86bda3fc5,256,256,11,0;5;6,54244,0,0,0,0,9012,2280,0,include,cleared_suim_overlap_and_exact_duplicate_screen,uiis_scene:uiis_val_000093
uiis_val_000099,val,99,data\uiis_raw\val\L_640.jpg,data\uiis_processed\semantic_masks\val\uiis_val_000099.png,75d1bfbc9110422340657db17c046efd0e023b0cd07f8d6119b90d60869348e5,6a0b0dc79a7e3ea37ca1fe0970a95d32a74d9fc2f7d6052f86c5575b140c615f,320,240,2,0;5,38583,0,0,0,0,38217,0,0,include,cleared_suim_overlap_and_exact_duplicate_screen,uiis_scene:uiis_train_000556
uiis_val_000103,val,103,data\uiis_raw\val\L_675.jpg,data\uiis_processed\semantic_masks\val\uiis_val_000103.png,5ec0a4f9875be5a6a36a79f2b98e53d2a073704982e5680fda93208a99863e3d,75c42d89bc07e0dacb3ff5811ade847ed5bdde4faa8b737b3587887d3cb02c7b,256,256,38,0;5;6,49219,0,0,0,0,13949,2368,0,include,cleared_suim_overlap_and_exact_duplicate_screen,uiis_scene:uiis_val_000103
uiis_val_000109,val,109,data\uiis_raw\val\L_705.jpg,data\uiis_processed\semantic_masks\val\uiis_val_000109.png,c5defd3b739c17201b647f3386dba4160ea53d653ba4fae664166c105aaf0fe1,8a8427ee90f95ed71ee9a8eab16a1ff1ec84d9c699ed3b997983a8d776cb1896,256,256,8,0;1;3;5;6,28507,5049,0,28099,0,3838,43,0,include,cleared_suim_overlap_and_exact_duplicate_screen,uiis_scene:uiis_val_000109
uiis_val_000110,val,110,data\uiis_raw\val\L_707.jpg,data\uiis_processed\semantic_masks\val\uiis_val_000110.png,41ad0e689e61ee41f19ad8de25447f4b3c33d031fbb340ab49cb73b158c5172c,c367328bcb8d276e17e36bc7940ca55e0f79f0c330ed0d3a91fc72b740fcaefd,256,256,16,0;2;5;6,45796,0,2062,0,0,5050,12628,0,include,cleared_suim_overlap_and_exact_duplicate_screen,uiis_scene:uiis_val_000110
uiis_val_000112,val,112,data\uiis_raw\val\L_714.jpg,data\uiis_processed\semantic_masks\val\uiis_val_000112.png,0675b7bd2442c835ca767658fe74ffc60ddd83f9f4b4a7c570142b0e28d0f93b,b5fe4b532640155ac43ef8904e79bdaeb34c54f1d229841958a2667a31ba8bfb,320,240,20,0;2;5;6,54304,0,339,0,0,14944,7213,0,include,cleared_suim_overlap_and_exact_duplicate_screen,uiis_scene:uiis_train_000133
uiis_val_000121,val,121,data\uiis_raw\val\L_776.jpg,data\uiis_processed\semantic_masks\val\uiis_val_000121.png,36b3b17138290f2e28804b2fd78d4c75991025a005bfecb4989432f1fed9d7d3,0460cad342959bc4166ae9c7c59707ca4de79e85b01c2d83593de18cd74e9951,320,240,3,0;5,55237,0,0,0,0,21563,0,0,include,cleared_suim_overlap_and_exact_duplicate_screen,uiis_scene:uiis_train_000343
uiis_val_000126,val,126,data\uiis_raw\val\L_8.jpg,data\uiis_processed\semantic_masks\val\uiis_val_000126.png,6f02a4ad2a7d9fd9566f1d13aba4c9331b982b93839b51a29f9488c488b219ce,927f8099eb10c35079c50dc66ecaf36d8b450ad08a761c00b53d2b1da26e5d61,256,256,5,0;2;5,51038,0,11335,0,0,3163,0,0,include,cleared_suim_overlap_and_exact_duplicate_screen,uiis_scene:uiis_val_000126
uiis_val_000131,val,131,data\uiis_raw\val\L_825.jpg,data\uiis_processed\semantic_masks\val\uiis_val_000131.png,000384506659227586eb0aed75ab94a7991b48d57120a571c93f1ccc546104a0,f9ce526d76a5d55772c65144dab45f38d2454046f6535c4933c5ce24ff5df51d,256,256,3,0;5;6,54626,0,0,0,0,1678,9232,0,include,cleared_suim_overlap_and_exact_duplicate_screen,uiis_scene:uiis_val_000131
uiis_val_000132,val,132,data\uiis_raw\val\L_83.jpg,data\uiis_processed\semantic_masks\val\uiis_val_000132.png,7919e6f9b060e7c884453a682d77cacc8ccc57ae5a94dd90143db7a4c47b6ab0,36cf2e6387ca6d143248eca7ab4b5b77f24f272e763efacdf98d6fb663f435cc,256,256,4,0;5,49496,0,0,0,0,16040,0,0,include,cleared_suim_overlap_and_exact_duplicate_screen,uiis_scene:uiis_val_000132
uiis_val_000134,val,134,data\uiis_raw\val\L_85.jpg,data\uiis_processed\semantic_masks\val\uiis_val_000134.png,1811fec3e8b9bcb25791bf92f75df7c47666e82e26f24962f017be74081c354d,7f4408b3a8c92ca580471127abb0e545f67817222d834051986151d429c8e4ed,256,256,4,0;5;6,44301,0,0,0,0,20508,727,0,include,cleared_suim_overlap_and_exact_duplicate_screen,uiis_scene:uiis_val_000134
uiis_val_000138,val,138,data\uiis_raw\val\L_906.jpg,data\uiis_processed\semantic_masks\val\uiis_val_000138.png,286831eede8997f0232a1c475ff2933ce49f88f861db89e4383f130f33eef61a,ab15113ca80890e2f48afa3cb02f5e96a387feb7571af53876ddc5f197e23dde,256,256,5,0;5;6,52309,0,0,0,0,3835,9392,0,include,cleared_suim_overlap_and_exact_duplicate_screen,uiis_scene:uiis_val_000138
uiis_val_000144,val,144,data\uiis_raw\val\XL_1000.jpg,data\uiis_processed\semantic_masks\val\uiis_val_000144.png,e5df42b690ccf8fc44e7915cdbbd627aa4a4f29b3531497923d688b3ec7df30d,a3d67809dd977a2c0c9f9ad6f60eb92de3989302975ea010c58952b51415b294,640,480,2,0;1;3,249967,30346,0,26887,0,0,0,0,include,cleared_suim_overlap_and_exact_duplicate_screen,uiis_scene:uiis_val_000144
uiis_val_000146,val,146,data\uiis_raw\val\XL_1014.jpg,data\uiis_processed\semantic_masks\val\uiis_val_000146.png,73de5e68668cb89c0662fef2315c1ada703ca1bf2d7b4d7b910ac35fac6d585f,4cfeec68c8abff90a6d93a2e521500a94c08dc64105584bbbbcb2ddd9dd156be,640,480,2,0;5;6,35936,0,0,0,0,235381,35883,0,include,cleared_suim_overlap_and_exact_duplicate_screen,uiis_scene:uiis_val_000146
uiis_val_000149,val,149,data\uiis_raw\val\XL_1042.jpg,data\uiis_processed\semantic_masks\val\uiis_val_000149.png,9b22296361e50bd1387dd0595aca8f6040ced1649cc01698ea00e3c1f6eb7238,09edadae041665fabbf2b83b16145a717c45b50e3822eeffd751a78bf012ee86,640,480,5,0;5;6,141970,0,0,0,0,155481,9749,0,include,cleared_suim_overlap_and_exact_duplicate_screen,uiis_scene:uiis_val_000149
uiis_val_000163,val,163,data\uiis_raw\val\XL_1146.jpg,data\uiis_processed\semantic_masks\val\uiis_val_000163.png,b6ff7413eacca24c18677f4661aea5728ac3013efecb77bbe0d8ea5be75de3aa,f6e2b8b4a0d1d3f341188d4b0aa91def5bce67ca69c255ad82fcf639f476d8ae,640,480,2,0;6;7,104794,0,0,0,0,0,36138,166268,include,cleared_suim_overlap_and_exact_duplicate_screen,uiis_scene:uiis_train_002548
uiis_val_000175,val,175,data\uiis_raw\val\XL_1204.jpg,data\uiis_processed\semantic_masks\val\uiis_val_000175.png,b97eb92c8566700070ad26a8b1d8b6ea0e5539cb6771b1a3b9da36253b4aabdd,e599890c801b2537047765a7190154a59c7f6e63dc4416ea30c02e6d52fafab1,640,480,12,0;5;6,103274,0,0,0,0,201471,2455,0,include,cleared_suim_overlap_and_exact_duplicate_screen,uiis_scene:uiis_val_000175
