sample_id,source_partition,source_image_id,image_path,mask_path,image_sha256,mask_sha256,width,height,annotation_count,present_classes,pixels_class_0,pixels_class_1,pixels_class_2,pixels_class_3,pixels_class_4,pixels_class_5,pixels_class_6,pixels_class_7
uiis_train_003410,train,3410,data\uiis_raw\train\XXL_118.jpg,data\uiis_processed\semantic_masks\train\uiis_train_003410.png,d84be8ab03fd9beb49d85df4e0e012477ce1e6db4f8bce27698f1548b9dd5713,d9caa1927e3647a8e6ac0158d3eaa5214f0fb166c3d3b493197c15db4dcdffed,1280,905,3,0;1;5,536003,11245,0,0,0,611152,0,0
uiis_train_003411,train,3411,data\uiis_raw\train\XXL_119.jpg,data\uiis_processed\semantic_masks\train\uiis_train_003411.png,d62353bcd2c7471489a9971ec7c0b2832566cb1f005390a0ade659f6598e9e18,9e896fbe5b03b7e122104e12eb2bdd3c615768340d44dce991d569d7353863ac,1200,850,1,0;6,855051,0,0,0,0,0,164949,0
uiis_train_003412,train,3412,data\uiis_raw\train\XXL_12.jpg,data\uiis_processed\semantic_masks\train\uiis_train_003412.png,0f8e82fe38d0b8f3a6a2c58839f391c7b76e148048aaab54c1a51eddda1f405e,98084ef47a44a755cc118e81702c2ae2e92893e68ea8bab3af410d9787e9da63,1280,720,3,0;1;5,660537,253307,0,0,0,7756,0,0
uiis_train_003413,train,3413,data\uiis_raw\train\XXL_120.jpg,data\uiis_processed\semantic_masks\train\uiis_train_003413.png,a376e592b2bd259c4ce0dd738d9db03f482bcd9d409d5884fe01e9523f818db6,638f2312cc8a3431b0cdc02bbd7859d6db07513af23061acfbfbf3d27a33979d,1080,1005,3,0;5;6,547286,0,0,0,0,398350,139764,0
uiis_train_003414,train,3414,data\uiis_raw\train\XXL_122.jpg,data\uiis_processed\semantic_masks\train\uiis_train_003414.png,15392864514f9877b0b7175690ac60aa02dd4ec6746ecc98c1c23e0685a36e72,acfee04210ca2b207d5eddf24bfb28cb605f3707aca59cc3a5378ad5159bd94d,1800,963,3,0;1;6;7,716787,42135,0,0,0,0,203895,770583
uiis_train_003415,train,3415,data\uiis_raw\train\XXL_123.jpg,data\uiis_processed\semantic_masks\train\uiis_train_003415.png,8758f5c5bf8aa99af7c12240ad75da4189cc8484640df57eebcfa473c420852d,fa4d2b0db115129db1609729d3b8fdefdd7f191d748d1ed1996ea3f4ac48cf9b,828,567,2,0;5;6,294485,0,0,0,0,40139,134852,0
uiis_train_003416,train,3416,data\uiis_raw\train\XXL_124.jpg,data\uiis_processed\semantic_masks\train\uiis_train_003416.png,ababe4a3f0220676ec602e561bed2e9ccfec13870bf7325bede71f785376765b,4d92a44160352700245180738f3da3de0f32416d3741e0d52f5422d22c54c4f0,720,480,5,0;5,298393,0,0,0,0,47207,0,0
uiis_train_003417,train,3417,data\uiis_raw\train\XXL_125.jpg,data\uiis_processed\semantic_masks\train\uiis_train_003417.png,2e6388898320ac19ac9aa66d9d37b86f8f078600b10a619c1f7f144989361353,72fc83a598402e0f1eb7223898e835fd15065735ac47b3235f127bf93170ffda,960,540,62,0;2;5;6,339111,0,4489,0,0,152726,22074,0
uiis_train_003418,train,3418,data\uiis_raw\train\XXL_126.jpg,data\uiis_processed\semantic_masks\train\uiis_train_003418.png,bc0cc37e843ea348c5c67de712120eba7bca36708f49d354fafe15d83f2c2c6f,8e40ed3b739fa9ee04411b2260d75195f35a3399e20e9723c04a42c51ff33476,690,517,25,0;5;6;7,149339,0,0,0,0,189906,4259,13226
uiis_train_003419,train,3419,data\uiis_raw\train\XXL_127.jpg,data\uiis_processed\semantic_masks\train\uiis_train_003419.png,6ff4e63b79991d2f0fd1af5857a298f45b9618e29235ca602fc26428394e7252,7a143f9140d6446845a21b2a7d76cdaf5907815c6ab605cb5c1766c0a6ab9c5b,1800,1295,3,0;5;6,1180991,0,0,0,0,1119873,30136,0
uiis_train_003420,train,3420,data\uiis_raw\train\XXL_128.jpg,data\uiis_processed\semantic_masks\train\uiis_train_003420.png,1a43ece821d5108e547c69e4f08683203c69ff6a72bd4eb29d2c3fda3e8c9eec,605c31a457a40ee51b7878ea367e1edb59a0bfda689d1ad61e701aed68f76124,1800,1350,1,0;5,21333,0,0,0,0,2408667,0,0
uiis_train_003421,train,3421,data\uiis_raw\train\XXL_129.jpg,data\uiis_processed\semantic_masks\train\uiis_train_003421.png,d950020fdbb98839ad4f3e5138194f4fa13957b0f6b211daa97c2cbe65dec073,49db1e3c0fe472e900adfa435509123ee9a7eafa995a633224ed1c02a8512d2a,1200,750,2,0;1;7,475538,64388,0,0,0,0,0,360074
uiis_train_003422,train,3422,data\uiis_raw\train\XXL_13.jpg,data\uiis_processed\semantic_masks\train\uiis_train_003422.png,50e63035e4c5d987cc3273cd1d3e22fa709be4cd019260924af86b83effbcb6e,21a5aa562c11b5392cfe743f4bcc33ac95178130d5725ca7328e38325b539683,1280,720,6,0;2;5,735180,0,110335,0,0,76085,0,0
uiis_train_003423,train,3423,data\uiis_raw\train\XXL_130.jpg,data\uiis_processed\semantic_masks\train\uiis_train_003423.png,bbc4178fa1840f6bb22d8ab02108c99f98cabdb5219362e3a47ed6c350369c14,90927f42ba062fc83b77cacdbf07bfa4c489ef7d3fb0280b650e1de697279b18,960,540,14,0;5;6,127,0,0,0,0,498987,19286,0
uiis_train_003424,train,3424,data\uiis_raw\train\XXL_131.jpg,data\uiis_processed\semantic_masks\train\uiis_train_003424.png,ddd1a62aa004a19cea644397c8c1cf07eb2e9088ce86c12658f6098db97e3b6d,0f6fbf0ce165d99fcdaf049212d527cbcdedba5e270a897778138a14e3507087,1080,534,3,0;5;6,369443,0,0,0,0,125292,81985,0
uiis_train_003425,train,3425,data\uiis_raw\train\XXL_133.jpg,data\uiis_processed\semantic_masks\train\uiis_train_003425.png,4670e84b7d7ad7a55d3869dee479c390d8a89e1775bb263b2cd49b9899d36a3e,d0dc73c7a55d9a7888ddb6f4223d9c1a64603f62d91a7fb31d922905a14a8e78,960,540,1,0;5,37649,0,0,0,0,480751,0,0
uiis_train_003426,train,3426,data\uiis_raw\train\XXL_134.jpg,data\uiis_processed\semantic_masks\train\uiis_train_003426.png,180ae37f0840ed79cf6acbbd826db35699343360ba8e67d1a4989863ed79c77d,f8a402b976cf61df94ce287b507572a8ea8c1c0b6857903a3ed0060f8cd90f38,1000,512,3,0;6;7,76606,0,0,0,0,0,7552,427842
uiis_train_003427,train,3427,data\uiis_raw\train\XXL_135.jpg,data\uiis_processed\semantic_masks\train\uiis_train_003427.png,5d9476906a4cf4b14e89aabf591702f3b0cf442135b03c9da262f9b4543d48b7,8df89e8d011b7043000d2c5bb8973d3eb5bdfefc3436b3e5ec24d6ba6ef61cd3,960,540,30,0;2;5;6,366580,0,3923,0,0,134915,12982,0
uiis_train_003428,train,3428,data\uiis_raw\train\XXL_136.jpg,data\uiis_processed\semantic_masks\train\uiis_train_003428.png,da2c95472af2daf52302b9e6220448bc22cab66a9f02f8908fbc55672843710f,57b6631b0ac65896d66cc699acd2bc66ba681c2a09e0e5fe3deb75af5a51fc57,1600,1200,2,0;5;7,1294943,0,0,0,0,315417,0,309640
uiis_train_003429,train,3429,data\uiis_raw\train\XXL_138.jpg,data\uiis_processed\semantic_masks\train\uiis_train_003429.png,96e5d230aab75c4f76222a8baffd74bfc2f608e9357434bd6999739527522c63,d3142bd0834945dad62f5f0bfe04b40ff1837cd58cc8f33b975aa0a3df5bd920,960,540,2,0;5;6,291714,0,0,0,0,81986,144700,0
uiis_train_003430,train,3430,data\uiis_raw\train\XXL_139.jpg,data\uiis_processed\semantic_masks\train\uiis_train_003430.png,e04a4da29239f722793fb9a28df5eb0778c04d7b86cf0b6cac0c86157c62860c,06d2c96d5a6170478a099659a0483ff92734f1c38c4b7b87c3b8f9a9ea66a497,1024,718,1,0;7,404515,0,0,0,0,0,0,330717
uiis_train_003431,train,3431,data\uiis_raw\train\XXL_14.jpg,data\uiis_processed\semantic_masks\train\uiis_train_003431.png,13a0860c2394a15134b5ff6fe62dcb77b85802d2d8c3d93aadd9fc075e24ff6b,a8d064c72b6cc5e01e842f6baecaa05429b65103935372c5cf342b659bb25f39,1280,720,4,0;5;6,631951,0,0,0,0,252447,37202,0
uiis_train_003432,train,3432,data\uiis_raw\train\XXL_140.jpg,data\uiis_processed\semantic_masks\train\uiis_train_003432.png,e172095540e1436c6eef6b1f0c30b9a0a26ff59cc7cdaaf6d6c2d076e02f91d7,278b44ece1962d359bddbea9ad6ef4b26330a304d7647498049dfd88696b2860,960,540,6,0;5,422614,0,0,0,0,95786,0,0
uiis_train_003433,train,3433,data\uiis_raw\train\XXL_142.jpg,data\uiis_processed\semantic_masks\train\uiis_train_003433.png,a40d0a3fa1da39c1c297e921ee9deeab964b9a6d0f8d8751bafa74e21b18f14f,98c17b8de90c9f58237e17f338768a4385062146956c585fa766063c0dbd57e3,1800,963,2,0;5,745156,0,0,0,0,988244,0,0
uiis_train_003434,train,3434,data\uiis_raw\train\XXL_144.jpg,data\uiis_processed\semantic_masks\train\uiis_train_003434.png,89dfce4b5e7cc84240d1028f6b69ef3143e49fa6fc293d5966fa17100a5ccb23,bb414a163d3242a3a87f5c6b4154e2990d17d69f8baf153469d9830de8ef8049,1800,1300,27,0;5;6;7,679993,0,0,0,0,56601,70976,1532430
uiis_train_003435,train,3435,data\uiis_raw\train\XXL_145.jpg,data\uiis_processed\semantic_masks\train\uiis_train_003435.png,5656918344a11f6d7574a8d12acc61f2c9ff9c14f35163e8d577e732cc4b4ebf,c63929ce3ff9b6376e3213c4ce0609ad79c6d4b0704913fe142e97a45b3ed5f1,1600,1200,2,0;5,1016820,0,0,0,0,903180,0,0
uiis_train_003436,train,3436,data\uiis_raw\train\XXL_146.jpg,data\uiis_processed\semantic_masks\train\uiis_train_003436.png,cb2ab25ddc24e3e19081544e4e26a87238613becdad3be4dd4b34a7392b0c500,ff83d59501baf6b04c06306845edfc382c09f71b1491d8faf76d650c436bec21,1920,1202,7,0;5;6,1797613,0,0,0,0,443377,66850,0
uiis_train_003437,train,3437,data\uiis_raw\train\XXL_148.jpg,data\uiis_processed\semantic_masks\train\uiis_train_003437.png,ee242f83641f898996b03836e9558d4a8db1cb683ded7b944bb611ce14253f2c,966bd99f28a0bc648cc7ff871c610052e955923a2d06e08c1991d667506714e1,1200,750,5,0;1;2;3;7,287339,20640,332603,128292,0,0,0,131126
uiis_train_003438,train,3438,data\uiis_raw\train\XXL_15.jpg,data\uiis_processed\semantic_masks\train\uiis_train_003438.png,9a21435c812600167c862ec603a20d2b00fb3777d00d8bb76bc7628b01856141,6723435f37e5cecc01d085b7b031c079f7cb9071fbc1ad218cfd65c18b8aba77,1280,720,4,0;1;5,567100,82349,0,0,0,272151,0,0
uiis_train_003439,train,3439,data\uiis_raw\train\XXL_150.jpg,data\uiis_processed\semantic_masks\train\uiis_train_003439.png,b2b631eba9f6631b5358d35bc61a274635e380c750cf1d761c73f22d323fcb4c,e2612d073a226fc4e46b6a99006c1b4f2bba174c3421d0860a847c5fc5ca9e9a,1280,720,4,0;1;2;5,318414,110180,242169,0,0,250837,0,0
uiis_train_003440,train,3440,data\uiis_raw\train\XXL_151.jpg,data\uiis_processed\semantic_masks\train\uiis_train_003440.png,6c95b6d771b328e3f48002e982ba1fc9b894d68baa7b017c39ad0c16a0b3390d,7319a77b3173451d595daf6eabcc822cd55eb8cc1095d87760913d3a8c242bd7,1200,750,2,0;3;6,603243,0,0,295497,0,0,1260,0
uiis_train_003441,train,3441,data\uiis_raw\train\XXL_152.jpg,data\uiis_processed\semantic_masks\train\uiis_train_003441.png,170cb8eeff7529f4e4410f0112c39c2145087e88abc7bb44e2f63651753ca82a,0545154fe2ae24097a57fb9af64a350824c4face13ab0951d7f8d649e13e469b,1800,1295,1,0;5,340629,0,0,0,0,1990371,0,0
uiis_train_003442,train,3442,data\uiis_raw\train\XXL_153.jpg,data\uiis_processed\semantic_masks\train\uiis_train_003442.png,05de7e3e3160ef81bddfd1db6bf1b573da9d6fe297ca04bf8f76777394a8a8f4,b7ae7bc6f54c3c704be18e26e7605b018117cfd5149f63dbe13c4d18e1d6e839,1800,1295,11,0;1;3;6,1808936,167321,0,58763,0,0,295980,0
uiis_train_003443,train,3443,data\uiis_raw\train\XXL_155.jpg,data\uiis_processed\semantic_masks\train\uiis_train_003443.png,edd316220a17be0ce937526cde22e7a0be9eb24dd9863770c657d355359aae24,2278300c468cc18930a09bf96715956b622be7130564e05f9cdb7a424659e361,960,540,4,0;5;6,256389,0,0,0,0,259637,2374,0
uiis_train_003444,train,3444,data\uiis_raw\train\XXL_157.jpg,data\uiis_processed\semantic_masks\train\uiis_train_003444.png,90f407fdb9f80c25f8f25008f4d1ea4975f40549653d5f931fdced512da43e92,1ed806bdd72306a2105b0b823d9805507202e08dc494b866e112f62723fff656,828,571,12,0;1;5;7,233015,12307,0,0,0,39156,0,188310
uiis_train_003445,train,3445,data\uiis_raw\train\XXL_158.jpg,data\uiis_processed\semantic_masks\train\uiis_train_003445.png,abdcd7717e772a734fd6cb3828bd5615283b6bb54316eadb510ff609c33a5d29,db72ce2941216113b23519ed0ff73b07e2f650ef66ed92810d0ee85792d1a55b,1800,1350,4,0;5;6,1163747,0,0,0,0,1251522,14731,0
uiis_train_003446,train,3446,data\uiis_raw\train\XXL_16.jpg,data\uiis_processed\semantic_masks\train\uiis_train_003446.png,d134729d93e5df16e0669808ba3c6a3d704fe42469382b2d175a3692717d0576,e1f926b8c833854923b14418de54ab93b30d311370979c3434dd335a152f09f4,1280,720,2,0;5;6,694557,0,0,0,0,43015,184028,0
uiis_train_003447,train,3447,data\uiis_raw\train\XXL_160.jpg,data\uiis_processed\semantic_masks\train\uiis_train_003447.png,cb1905bc1bd41b83c0210d8707e57b6bdfbf69e72bb23ab6113adb1b41f034b7,be8ae9f4bb98969c3051c12e9c2062578ad4c71595ed01c036e40083ccf71eb8,900,600,8,0;2;5,249168,0,83740,0,0,207092,0,0
uiis_train_003448,train,3448,data\uiis_raw\train\XXL_161.jpg,data\uiis_processed\semantic_masks\train\uiis_train_003448.png,b6c721eb66d202bfc22fb0014474f9336055d6420df440d5d3780f6630105a04,13f92d42b6ea6aee6c80fc9dfaf57e5732eca8f1db0c21841b904c27fe7d8041,960,720,2,0;1;6,587875,52069,0,0,0,0,51256,0
uiis_train_003449,train,3449,data\uiis_raw\train\XXL_162.jpg,data\uiis_processed\semantic_masks\train\uiis_train_003449.png,b8b3c9b8314eef8a42759fc6f60922a0374d831f834e3c9ea229e13a52595283,5b74decb1410bebbfdf968a8dcc04a4e68e72545deec6139abebff26b4fbf8e2,1280,799,2,0;1;3,557943,34769,0,430008,0,0,0,0
uiis_train_003450,train,3450,data\uiis_raw\train\XXL_163.jpg,data\uiis_processed\semantic_masks\train\uiis_train_003450.png,6ac667a6eeb45fbc47c7798933e2e35e075e8efb8a5a697349408562c788813d,08ccefd1d80222330f05d982cea5ed820d4e2056b358926a3f46f269ce814915,750,950,1,0;5,196917,0,0,0,0,515583,0,0
uiis_train_003451,train,3451,data\uiis_raw\train\XXL_167.jpg,data\uiis_processed\semantic_masks\train\uiis_train_003451.png,6041ef6deab4db3464a374e843f37f603cb2646e3842391865414a0c5cba9654,8f297305e74ae7e9dac69e697110d7992525f5e766a5bec306918b78cd29ca08,989,1319,3,0;1;4;7,423685,45991,0,0,5492,0,0,829323
uiis_train_003452,train,3452,data\uiis_raw\train\XXL_169.jpg,data\uiis_processed\semantic_masks\train\uiis_train_003452.png,7ee323848fca33e7623a3b4a819a1c4d2af67607756dea185f046cc74c799a63,7dc4ce9cce2898f889bf1edd0e17d72152bece4b709ef22836d02c9776f0ccaa,1800,1295,2,0;1;3,905549,11507,0,1413944,0,0,0,0
uiis_train_003453,train,3453,data\uiis_raw\train\XXL_17.jpg,data\uiis_processed\semantic_masks\train\uiis_train_003453.png,667772df43931e9d9a14d3cf86bb09eb2e9f7e755adeeca764adf8ac4302e744,77571ba2f19a417e96871d0fb0b8c951234e0d641c65ad19adbd2843658b8f9c,1280,720,5,0;1;3,708377,6386,0,206837,0,0,0,0
uiis_train_003454,train,3454,data\uiis_raw\train\XXL_170.jpg,data\uiis_processed\semantic_masks\train\uiis_train_003454.png,f3b93dbf48e0e5963753859be5caf3ce80df30b8009281c22142d7dbb22833d5,71470e5247693168b334b323b08d28b97601d1aa6176f9c4326f6dd951ce0d2d,1800,1295,5,0;1;6;7,416411,210312,0,0,0,0,63878,1640399
uiis_train_003455,train,3455,data\uiis_raw\train\XXL_171.jpg,data\uiis_processed\semantic_masks\train\uiis_train_003455.png,cb16081f76afa9677bb6a2a6ea4e508db2e0e15322d9031afae06aebeaebc00a,fff447e7fa568f288c37d0da9e23d83a64602233e71aeb0c75bc337a219ab6af,960,540,6,0;5;6,467730,0,0,0,0,20980,29690,0
uiis_train_003456,train,3456,data\uiis_raw\train\XXL_172.jpg,data\uiis_processed\semantic_masks\train\uiis_train_003456.png,5a5f190cf7cc1a5046b399ddcbddadaa0ee2cde5c1f921d3255a9b40b959307c,5d2e44c4e137af2f7fbd5a8580e02f0f06f0a2c47a28bb00370d5d9f2d744017,1024,709,27,0;6,379444,0,0,0,0,0,346572,0
uiis_train_003457,train,3457,data\uiis_raw\train\XXL_174.jpg,data\uiis_processed\semantic_masks\train\uiis_train_003457.png,7c57bf7c27d5e30c807cee8407d69d27994dc1a23a47190bce77736020a90deb,16dc6ad64ac20c5a0f126a974820e9acb83a951026f341199f4b0d341bc87d5c,960,540,4,0;5;6,163318,0,0,0,0,332483,22599,0
uiis_train_003458,train,3458,data\uiis_raw\train\XXL_176.jpg,data\uiis_processed\semantic_masks\train\uiis_train_003458.png,889d06f7e447091446ee8d46507a89df47c2e085b9250f857869a2b7f77f6231,85e77739811aed6e81ad7e5295fffb11a59f27629db3c9b33d82bca625b0dbd9,960,540,5,0;5;6,456096,0,0,0,0,23014,39290,0
uiis_train_003459,train,3459,data\uiis_raw\train\XXL_177.jpg,data\uiis_processed\semantic_masks\train\uiis_train_003459.png,8daa1d2059670a0ead95a7e2667785d9b26cd6a0f747bd31e0fa98783c9091d2,a18c0bc6b167085a570f9577d71b44a1733a5086f987bfcb47068e224bba280c,1280,720,7,0;2;5;6,769610,0,34373,0,0,85247,32370,0
uiis_train_003460,train,3460,data\uiis_raw\train\XXL_178.jpg,data\uiis_processed\semantic_masks\train\uiis_train_003460.png,adefe6834f6d7bcbd13791dd269c1250eb10fa9701d9e5e1e195ddf6f4c8e2d2,363c0ce6c2bade8c795a6913b7eab087da769aa246afba739d84c341140c5d43,1200,732,6,0;1;3;6,508938,60665,0,306006,0,0,2791,0
uiis_train_003461,train,3461,data\uiis_raw\train\XXL_179.jpg,data\uiis_processed\semantic_masks\train\uiis_train_003461.png,3cb5e9f8174f82b3693673a5c9cc0f28eced333beebe97637b863c0e0a7060c4,8a1dbfc3561536e52d286b770c13b68e71e0fef7c7f0330b59409f0ebba6e4b6,1800,958,2,0;5;6,1013422,0,0,0,0,508892,202086,0
uiis_train_003462,train,3462,data\uiis_raw\train\XXL_18.jpg,data\uiis_processed\semantic_masks\train\uiis_train_003462.png,7d8770aff6a0e899546ee0c8d534ee96363fa5c57226532c088fff4767b25ed3,f81ab3ace25b4990c1e14cacf31a42957db94541fe7cc1c20543b05de041ad62,1280,720,4,0;2;6,699252,0,144733,0,0,0,77615,0
uiis_train_003463,train,3463,data\uiis_raw\train\XXL_180.jpg,data\uiis_processed\semantic_masks\train\uiis_train_003463.png,4d22589f03978589c8588cd0284394adb923955b7b06ba7f59594759745996d7,18c62258cde22c235d46a8bafb549941d9791d7b0710dd36d6100d407bc42515,800,521,3,0;1;2,213200,823,202777,0,0,0,0,0
uiis_train_003464,train,3464,data\uiis_raw\train\XXL_181.jpg,data\uiis_processed\semantic_masks\train\uiis_train_003464.png,0ce34d038f85c317879b64bc6e66faf3d4e646c083990a3cd7754abb5a9f01f9,be1ad8852109e5f0614822c390b3b0f87261849a875356ce9dab010b550b178e,1800,1350,2,0;6,2415523,0,0,0,0,0,14477,0
uiis_train_003465,train,3465,data\uiis_raw\train\XXL_182.jpg,data\uiis_processed\semantic_masks\train\uiis_train_003465.png,f13a826652e3501e16ad7a370eae7bd04dc7c9d603a2bf3feb4fa0a9bf5f1f9c,9c19d9df205c91bbc5c123bccf5fdd526158d01c7d19bba25cc3535f4903480a,1280,910,3,0;1;3,462302,26718,0,675780,0,0,0,0
uiis_train_003466,train,3466,data\uiis_raw\train\XXL_185.jpg,data\uiis_processed\semantic_masks\train\uiis_train_003466.png,944a9bd8c28d7e81cb1c50e389c66f4aea2b06a7c6c4c35e1e580d0755dbdb99,94462324be87d611394243e7feeedce8b7919753c01ecf23967b7822fac12389,960,540,1,0;5,406227,0,0,0,0,112173,0,0
uiis_train_003467,train,3467,data\uiis_raw\train\XXL_189.jpg,data\uiis_processed\semantic_masks\train\uiis_train_003467.png,92569116ec541326a316361a2763a5429abf6b63279425da653de7bb2cb318bc,737bba6e463a0000623ed1fa76f0dd69d93548ebe2af482af9ad4a254a3e7a14,960,540,4,0;1;2;7,74500,2477,88340,0,0,0,0,353083
uiis_train_003468,train,3468,data\uiis_raw\train\XXL_19.jpg,data\uiis_processed\semantic_masks\train\uiis_train_003468.png,83e8bcafee51e1cb7d204330d80bbee2a0f7cb177a8dc8676c4f9c02f10b2986,b3903329cd0c198406afc62d1d75b3c747df157e3d6dbc92fd04c80c7e0453f8,1280,720,31,0;2,894745,0,26855,0,0,0,0,0
uiis_train_003469,train,3469,data\uiis_raw\train\XXL_190.jpg,data\uiis_processed\semantic_masks\train\uiis_train_003469.png,c04a2345c1385bb59d2c3ce8afce423e5b6130723b6c926fc3ad96fe93f0bc38,bffdc019ab026e1fb2471c3c36e77dc28f422a83c64001f4788ab302efc70626,649,487,4,0;5,53098,0,0,0,0,262965,0,0
uiis_train_003470,train,3470,data\uiis_raw\train\XXL_191.jpg,data\uiis_processed\semantic_masks\train\uiis_train_003470.png,d2f1b652edcd6f16ee467cfd809b6b213f856a1de1dee651664e7044eb20fd69,9e295b170ae317400456d4a8408c51a912c426115cf44601f2b784ea07e2c6e1,1280,960,4,0;5,214439,0,0,0,0,1014361,0,0
uiis_train_003471,train,3471,data\uiis_raw\train\XXL_192.jpg,data\uiis_processed\semantic_masks\train\uiis_train_003471.png,7a9154cf58f761290b629ab5059d05f8e2aa875a1d5889fef431550d69055ebe,47272f1442c5a9b261ae0ad95257f4d4076a7cc2ecf153acf7287ca12a2a327d,1280,790,4,0;1;3;5;7,284176,137344,0,142191,0,143459,0,304030
uiis_train_003472,train,3472,data\uiis_raw\train\XXL_193.jpg,data\uiis_processed\semantic_masks\train\uiis_train_003472.png,1b9fda7e620a07d7f19e5d8ee65f215a0a74dce9ac0c969416cf15a456cc470d,1344f7738f7bc08b28e3efcc78e1a220c0f4af7686460c07a44f50b80b4d9ed8,960,540,4,0;2;5,456139,0,44027,0,0,18234,0,0
uiis_train_003473,train,3473,data\uiis_raw\train\XXL_194.jpg,data\uiis_processed\semantic_masks\train\uiis_train_003473.png,0ddcc7ea0ff1a23b5705b3f8c4e596d2a895b6c018c14eb3018935152820af07,45db64266c279d096ffb88123a6656481ba92a039e1de08b5dcf6fd34aeca972,1440,1080,3,0;5,491068,0,0,0,0,1064132,0,0
uiis_train_003474,train,3474,data\uiis_raw\train\XXL_195.jpg,data\uiis_processed\semantic_masks\train\uiis_train_003474.png,a81a4b9ed961c02ff03501453705c9e6bfdaaae5c61e4c440fcaf57cbca38f3a,48f0c45fd7287e7ac1346e8365414e53c9f4f7169f47eff4b615f78dd0c9e074,1280,720,6,0;1;2;5,447478,107475,208001,0,0,158646,0,0
uiis_train_003475,train,3475,data\uiis_raw\train\XXL_196.jpg,data\uiis_processed\semantic_masks\train\uiis_train_003475.png,b016cd7741d93089b4155b088211f551923b3dd33aa8bd9742b255b3e05135dd,60ba920f03ff70a0b8e4f8ff406477e3bff56cefe5aa6f25cb262361b35d78d7,828,571,16,0;5;6,432562,0,0,0,0,33750,6476,0
uiis_train_003476,train,3476,data\uiis_raw\train\XXL_197.jpg,data\uiis_processed\semantic_masks\train\uiis_train_003476.png,1cb02c86db61ebabcd289fdd7d75d3ac920bff656d39b71ebf1137d12d925114,de036f1fc4e21e4cb60316c6c34973f6cfa7c8008fc1aa85effedccd220b8b82,1800,1295,7,0;5;6,1460404,0,0,0,0,854485,16111,0
uiis_train_003477,train,3477,data\uiis_raw\train\XXL_198.jpg,data\uiis_processed\semantic_masks\train\uiis_train_003477.png,1681c216ad5bbf1febea27f5dcc3e84751c737dfdce455c6afa53c2b0a8cd41c,31e273c8b6e928ff103f8b0022476987b1bcab7bb2e97132e0be77f6b559c06b,1280,827,11,0;4;6;7,55074,0,0,0,761768,0,65989,175729
uiis_train_003478,train,3478,data\uiis_raw\train\XXL_199.jpg,data\uiis_processed\semantic_masks\train\uiis_train_003478.png,c7c28ef4397af351ce7ea6847a13adb9633c2f0ac3beae7b0745c407933b35b1,0dd54fb164a12a41cf4ae2ae3e960ef6378fa3480bc1ea2f8bbc82f343280f7f,1280,910,3,0;1;3,468587,27614,0,668599,0,0,0,0
uiis_train_003479,train,3479,data\uiis_raw\train\XXL_20.jpg,data\uiis_processed\semantic_masks\train\uiis_train_003479.png,a219fb9b523dcc9869acd72b917a0e3d788cfe87a5f937d62d095d24b4c51da8,16dd12a16e4a6e5b723c896f9876240fd28d06c830834ca60ee0ced01933b44b,1280,720,2,0;1;5,771941,41771,0,0,0,107888,0,0
uiis_train_003480,train,3480,data\uiis_raw\train\XXL_201.jpg,data\uiis_processed\semantic_masks\train\uiis_train_003480.png,220182e411b5d1e8a01ef7c822e375f31bfca2b0c45942e13602c485e9f01c9e,3c2490ba1473e15523c34665b93442114d166e19e9251ee217efcfcd84f918e9,1800,1350,1,0;5,925939,0,0,0,0,1504061,0,0
uiis_train_003481,train,3481,data\uiis_raw\train\XXL_202.jpg,data\uiis_processed\semantic_masks\train\uiis_train_003481.png,8c1440905b20cb24d0aea26f38f2c54055f90a17d90a9203fd6bea3501daf145,29fef020f5b1a314dd867d3a7e105cf7c9872cb65a904527692e4ae264edf56a,960,540,2,0;5;6,106781,0,0,0,0,394115,17504,0
uiis_train_003482,train,3482,data\uiis_raw\train\XXL_203.jpg,data\uiis_processed\semantic_masks\train\uiis_train_003482.png,01204b9ebe6f26bfeacacd94a31d4a24d7e9286dadb61c025f9a49c95cda20b1,4f5347ff01ec94a068c8694d8a38c50a0fe72eff8dcbe6f300e35da5da2a2036,960,540,3,0;2;7,326723,0,42661,0,0,0,0,149016
uiis_train_003483,train,3483,data\uiis_raw\train\XXL_205.jpg,data\uiis_processed\semantic_masks\train\uiis_train_003483.png,2805c69c0faefe9e2e322ea7b1ef77b3e491f3d35f121a99ba792e40198093ee,b676b6face7554eea6192a710609af13f31d212986ca35ee8864c35c09e292a2,1280,670,23,0;6,453417,0,0,0,0,0,404183,0
uiis_train_003484,train,3484,data\uiis_raw\train\XXL_206.jpg,data\uiis_processed\semantic_masks\train\uiis_train_003484.png,c1b2577a84ad759ca11139d7b09503fea4023c3e68ffeaf3867c420a4a65353c,30b553bbd05ed5537478403fb9fd28812601352f8fbb1eab167d6908b718f9a3,1200,750,7,0;1;3;6,594418,68363,0,236536,0,0,683,0
uiis_train_003485,train,3485,data\uiis_raw\train\XXL_207.jpg,data\uiis_processed\semantic_masks\train\uiis_train_003485.png,8669b7fe59b915d0ee63425b83ca6e644f64ee11bff3d059f7acb944d710342d,65e8f299db32f38014718827f3541a0d39d8b869489bf4b4f76bd21175942688,800,1150,14,0;1;3;6,712185,11910,0,167397,0,0,28508,0
